#Name	PEP_START	PEP_END	DOM_START	DOM_END
ABCG8_HUMAN_TRANSMEM4	523	592	528	548
ABCG8_HUMAN_TRANSMEM5	551	620	556	576
ABCG8_HUMAN_TRANSMEM6	635	673	640	660
ABD12_HUMAN_TRANSMEM1	70	139	75	95
ABHD1_HUMAN_TRANSMEM1	12	81	17	37
ABHD2_HUMAN_TRANSMEM1	5	74	10	30
ABHD3_HUMAN_TRANSMEM1	21	90	26	46
ABHD6_HUMAN_TRANSMEM1	4	73	9	29
ABHDD_HUMAN_TRANSMEM1	32	101	37	57
ABHEA_HUMAN_TRANSMEM1	30	99	35	55
ABHGA_HUMAN_TRANSMEM1	55	124	60	80
ABHGA_HUMAN_TRANSMEM2	88	157	93	113
ACATN_HUMAN_TRANSMEM1	70	139	75	95
ACATN_HUMAN_TRANSMEM2	109	178	114	134
ACATN_HUMAN_TRANSMEM3	137	206	142	162
ACATN_HUMAN_TRANSMEM4	171	240	176	196
ACATN_HUMAN_TRANSMEM5	213	282	218	238
ACATN_HUMAN_TRANSMEM6	252	321	257	277
ACATN_HUMAN_TRANSMEM7	295	364	300	320
ACATN_HUMAN_TRANSMEM8	339	408	344	364
ACATN_HUMAN_TRANSMEM9	374	443	379	398
ACATN_HUMAN_TRANSMEM10	400	469	405	425
ACATN_HUMAN_TRANSMEM11	504	549	509	529
ACBD5_HUMAN_TRANSMEM1	501	534	506	526
ACE2_HUMAN_TRANSMEM1	736	805	741	761
ACER1_HUMAN_TRANSMEM1	23	92	28	48
ACER1_HUMAN_TRANSMEM2	53	122	58	78
ACER1_HUMAN_TRANSMEM3	77	146	82	102
ACER1_HUMAN_TRANSMEM4	115	184	120	137
ACER1_HUMAN_TRANSMEM5	134	203	139	159
ACER1_HUMAN_TRANSMEM6	172	241	177	197
ACER1_HUMAN_TRANSMEM7	202	264	207	227
ACER2_HUMAN_TRANSMEM1	28	97	33	53
ACER2_HUMAN_TRANSMEM2	58	127	63	83
ACER2_HUMAN_TRANSMEM3	82	151	87	107
ACER2_HUMAN_TRANSMEM4	120	189	125	142
ACER2_HUMAN_TRANSMEM5	139	208	144	164
ACER2_HUMAN_TRANSMEM6	169	238	174	194
ACER2_HUMAN_TRANSMEM7	207	275	212	232
ACER3_HUMAN_TRANSMEM1	29	98	34	55
ACER3_HUMAN_TRANSMEM2	57	126	62	82
ACER3_HUMAN_TRANSMEM3	83	152	88	108
ACER3_HUMAN_TRANSMEM4	114	183	119	139
ACER3_HUMAN_TRANSMEM5	137	206	142	162
ACER3_HUMAN_TRANSMEM6	169	238	174	194
ACER3_HUMAN_TRANSMEM7	211	267	216	236
ACE_HUMAN_TRANSMEM1	1252	1306	1257	1277
ACH10_HUMAN_TRANSMEM1	233	302	238	258
ACH10_HUMAN_TRANSMEM2	263	332	268	288
ACH10_HUMAN_TRANSMEM3	297	366	302	322
ACH10_HUMAN_TRANSMEM4	424	450	429	449
ACHA2_HUMAN_TRANSMEM1	260	329	265	289
ACHA2_HUMAN_TRANSMEM2	292	361	297	315
ACHA2_HUMAN_TRANSMEM3	326	395	331	352
ACHA2_HUMAN_TRANSMEM4	498	529	503	521
ACHA3_HUMAN_TRANSMEM1	236	305	241	265
ACHA3_HUMAN_TRANSMEM2	268	337	273	291
ACHA3_HUMAN_TRANSMEM3	302	371	307	328
ACHA3_HUMAN_TRANSMEM4	473	505	478	497
ACHA4_HUMAN_TRANSMEM1	238	307	243	267
ACHA4_HUMAN_TRANSMEM2	270	339	275	293
ACHA4_HUMAN_TRANSMEM3	304	373	309	330
ACHA4_HUMAN_TRANSMEM4	596	627	601	619
ACHA5_HUMAN_TRANSMEM1	250	319	255	275
ACHA5_HUMAN_TRANSMEM2	277	346	282	302
ACHA5_HUMAN_TRANSMEM3	312	381	317	337
ACHA5_HUMAN_TRANSMEM4	425	468	430	451
ACHA6_HUMAN_TRANSMEM1	235	304	240	264
ACHA6_HUMAN_TRANSMEM2	267	336	272	290
ACHA6_HUMAN_TRANSMEM3	301	370	306	327
ACHA6_HUMAN_TRANSMEM4	461	494	466	484
ACHA7_HUMAN_TRANSMEM1	226	295	231	255
ACHA7_HUMAN_TRANSMEM2	257	326	262	280
ACHA7_HUMAN_TRANSMEM3	291	360	296	317
ACHA7_HUMAN_TRANSMEM4	465	502	470	490
ACHA9_HUMAN_TRANSMEM1	233	302	238	262
ACHA9_HUMAN_TRANSMEM2	264	333	269	287
ACHA9_HUMAN_TRANSMEM3	297	366	302	323
ACHA9_HUMAN_TRANSMEM4	453	479	458	476
ACHA_HUMAN_TRANSMEM1	251	320	256	280
ACHA_HUMAN_TRANSMEM2	283	352	288	306
ACHA_HUMAN_TRANSMEM3	317	386	322	341
ACHA_HUMAN_TRANSMEM4	449	482	454	472
ACHB2_HUMAN_TRANSMEM1	229	298	234	258
ACHB2_HUMAN_TRANSMEM2	261	330	266	284
ACHB2_HUMAN_TRANSMEM3	295	364	300	321
ACHB2_HUMAN_TRANSMEM4	454	502	459	478
ACHB3_HUMAN_TRANSMEM1	228	297	233	257
ACHB3_HUMAN_TRANSMEM2	260	329	265	282
ACHB3_HUMAN_TRANSMEM3	294	363	299	320
ACHB3_HUMAN_TRANSMEM4	424	458	429	447
ACHB4_HUMAN_TRANSMEM1	232	301	237	257
ACHB4_HUMAN_TRANSMEM2	261	330	266	286
ACHB4_HUMAN_TRANSMEM3	294	363	299	319
ACHB4_HUMAN_TRANSMEM4	456	498	461	481
ACHB_HUMAN_TRANSMEM1	240	309	245	269
ACHB_HUMAN_TRANSMEM2	272	341	277	295
ACHB_HUMAN_TRANSMEM3	306	375	311	332
ACHB_HUMAN_TRANSMEM4	465	501	470	488
ACHD_HUMAN_TRANSMEM1	241	310	246	270
ACHD_HUMAN_TRANSMEM2	273	342	278	299
ACHD_HUMAN_TRANSMEM3	307	376	312	333
ACHD_HUMAN_TRANSMEM4	467	517	472	490
ACHE_HUMAN_TRANSMEM1	235	304	240	264
ACHE_HUMAN_TRANSMEM2	268	337	273	291
ACHE_HUMAN_TRANSMEM3	302	371	307	328
ACHE_HUMAN_TRANSMEM4	452	493	457	480
ACHG_HUMAN_TRANSMEM1	236	305	241	265
ACHG_HUMAN_TRANSMEM2	270	339	275	293
ACHG_HUMAN_TRANSMEM3	304	373	309	330
ACHG_HUMAN_TRANSMEM4	470	517	475	495
ACKMT_HUMAN_TRANSMEM1	33	102	38	58
ACKR1_HUMAN_TRANSMEM1	59	128	64	84
ACKR1_HUMAN_TRANSMEM2	91	160	96	116
ACKR1_HUMAN_TRANSMEM3	125	194	130	153
ACKR1_HUMAN_TRANSMEM4	162	231	167	187
ACKR1_HUMAN_TRANSMEM5	203	272	208	228
ACKR1_HUMAN_TRANSMEM6	240	309	245	265
ACKR1_HUMAN_TRANSMEM7	283	336	288	308
ACKR2_HUMAN_TRANSMEM1	46	115	51	71
ACKR2_HUMAN_TRANSMEM2	88	157	93	113
ACKR2_HUMAN_TRANSMEM3	114	183	119	140
ACKR2_HUMAN_TRANSMEM4	158	227	163	183
ACKR2_HUMAN_TRANSMEM5	213	282	218	238
ACKR2_HUMAN_TRANSMEM6	246	315	251	271
ACKR2_HUMAN_TRANSMEM7	289	358	294	314
ACKR3_HUMAN_TRANSMEM1	36	105	41	61
ACKR3_HUMAN_TRANSMEM2	77	146	82	102
ACKR3_HUMAN_TRANSMEM3	114	183	119	139
ACKR3_HUMAN_TRANSMEM4	158	227	163	183
ACKR3_HUMAN_TRANSMEM5	209	278	214	234
ACKR3_HUMAN_TRANSMEM6	248	317	253	273
ACKR3_HUMAN_TRANSMEM7	292	361	297	319
ACKR4_HUMAN_TRANSMEM1	38	107	43	63
ACKR4_HUMAN_TRANSMEM2	83	152	88	108
ACKR4_HUMAN_TRANSMEM3	109	178	114	134
ACKR4_HUMAN_TRANSMEM4	150	219	155	175
ACKR4_HUMAN_TRANSMEM5	197	266	202	222
ACKR4_HUMAN_TRANSMEM6	236	305	241	261
ACKR4_HUMAN_TRANSMEM7	285	350	290	310
ACM1_HUMAN_TRANSMEM1	20	89	25	47
ACM1_HUMAN_TRANSMEM2	57	126	62	82
ACM1_HUMAN_TRANSMEM3	95	164	100	121
ACM1_HUMAN_TRANSMEM4	137	206	142	164
ACM1_HUMAN_TRANSMEM5	182	251	187	209
ACM1_HUMAN_TRANSMEM6	362	431	367	387
ACM1_HUMAN_TRANSMEM7	397	460	402	421
ACM2_HUMAN_TRANSMEM1	18	87	23	45
ACM2_HUMAN_TRANSMEM2	55	124	60	80
ACM2_HUMAN_TRANSMEM3	93	162	98	119
ACM2_HUMAN_TRANSMEM4	135	204	140	162
ACM2_HUMAN_TRANSMEM5	180	249	185	209
ACM2_HUMAN_TRANSMEM6	383	452	388	410
ACM2_HUMAN_TRANSMEM7	414	466	419	442
ACM3_HUMAN_TRANSMEM1	63	132	68	91
ACM3_HUMAN_TRANSMEM2	100	169	105	130
ACM3_HUMAN_TRANSMEM3	138	207	143	164
ACM3_HUMAN_TRANSMEM4	180	249	185	206
ACM3_HUMAN_TRANSMEM5	225	294	230	252
ACM3_HUMAN_TRANSMEM6	487	556	492	514
ACM3_HUMAN_TRANSMEM7	522	590	527	546
ACM4_HUMAN_TRANSMEM1	27	96	32	54
ACM4_HUMAN_TRANSMEM2	64	133	69	89
ACM4_HUMAN_TRANSMEM3	102	171	107	128
ACM4_HUMAN_TRANSMEM4	144	213	149	171
ACM4_HUMAN_TRANSMEM5	189	258	194	216
ACM4_HUMAN_TRANSMEM6	397	466	402	422
ACM4_HUMAN_TRANSMEM7	432	479	437	456
ACM5_HUMAN_TRANSMEM1	25	94	30	53
ACM5_HUMAN_TRANSMEM2	62	131	67	87
ACM5_HUMAN_TRANSMEM3	100	169	105	126
ACM5_HUMAN_TRANSMEM4	142	211	147	169
ACM5_HUMAN_TRANSMEM5	187	256	192	214
ACM5_HUMAN_TRANSMEM6	439	508	444	464
ACM5_HUMAN_TRANSMEM7	474	532	479	498
ACOD_HUMAN_TRANSMEM1	68	137	73	93
ACOD_HUMAN_TRANSMEM2	93	162	98	118
ACOD_HUMAN_TRANSMEM3	213	282	218	237
ACOD_HUMAN_TRANSMEM4	237	306	242	263
ACSL1_HUMAN_TRANSMEM1	20	89	25	45
ACSL3_HUMAN_TRANSMEM1	16	85	21	41
ACSL4_HUMAN_TRANSMEM1	3	72	8	28
ACSL5_HUMAN_TRANSMEM1	7	76	12	32
ACSL6_HUMAN_TRANSMEM1	20	89	25	45
ACTHR_HUMAN_TRANSMEM1	19	88	24	49
ACTHR_HUMAN_TRANSMEM2	54	123	59	79
ACTHR_HUMAN_TRANSMEM3	100	169	105	126
ACTHR_HUMAN_TRANSMEM4	143	212	148	168
ACTHR_HUMAN_TRANSMEM5	176	245	181	199
ACTHR_HUMAN_TRANSMEM6	213	282	218	244
ACTHR_HUMAN_TRANSMEM7	252	297	257	278
ACV1B_HUMAN_TRANSMEM1	122	191	127	149
ACV1C_HUMAN_TRANSMEM1	109	178	114	134
ACVL1_HUMAN_TRANSMEM1	114	183	119	141
ACVR1_HUMAN_TRANSMEM1	119	188	124	146
ADA10_HUMAN_TRANSMEM1	668	737	673	693
ADA11_HUMAN_TRANSMEM1	730	769	735	755
ADA12_HUMAN_TRANSMEM1	704	773	709	729
ADA15_HUMAN_TRANSMEM1	692	761	697	717
ADA17_HUMAN_TRANSMEM1	667	736	672	692
ADA18_HUMAN_TRANSMEM1	683	739	688	708
ADA19_HUMAN_TRANSMEM1	695	764	700	720
ADA1A_HUMAN_TRANSMEM1	23	92	28	51
ADA1A_HUMAN_TRANSMEM2	60	129	65	88
ADA1A_HUMAN_TRANSMEM3	95	164	100	122
ADA1A_HUMAN_TRANSMEM4	139	208	144	167
ADA1A_HUMAN_TRANSMEM5	177	246	182	205
ADA1A_HUMAN_TRANSMEM6	269	338	274	297
ADA1A_HUMAN_TRANSMEM7	301	370	306	329
ADA1B_HUMAN_TRANSMEM1	41	110	46	70
ADA1B_HUMAN_TRANSMEM2	79	148	84	105
ADA1B_HUMAN_TRANSMEM3	111	180	116	141
ADA1B_HUMAN_TRANSMEM4	157	226	162	184
ADA1B_HUMAN_TRANSMEM5	197	266	202	224
ADA1B_HUMAN_TRANSMEM6	291	360	296	319
ADA1B_HUMAN_TRANSMEM7	322	391	327	351
ADA1D_HUMAN_TRANSMEM1	91	160	96	121
ADA1D_HUMAN_TRANSMEM2	129	198	134	159
ADA1D_HUMAN_TRANSMEM3	165	234	170	192
ADA1D_HUMAN_TRANSMEM4	209	278	214	238
ADA1D_HUMAN_TRANSMEM5	247	316	252	275
ADA1D_HUMAN_TRANSMEM6	344	413	349	373
ADA1D_HUMAN_TRANSMEM7	376	445	381	405
ADA20_HUMAN_TRANSMEM1	689	726	694	714
ADA21_HUMAN_TRANSMEM1	677	722	682	702
ADA22_HUMAN_TRANSMEM1	732	801	737	757
ADA23_HUMAN_TRANSMEM1	788	832	793	813
ADA28_HUMAN_TRANSMEM1	661	730	666	686
ADA29_HUMAN_TRANSMEM1	670	739	675	695
ADA2A_HUMAN_TRANSMEM1	44	113	49	74
ADA2A_HUMAN_TRANSMEM2	81	150	86	111
ADA2A_HUMAN_TRANSMEM3	117	186	122	144
ADA2A_HUMAN_TRANSMEM4	162	231	167	187
ADA2A_HUMAN_TRANSMEM5	205	274	210	232
ADA2A_HUMAN_TRANSMEM6	385	454	390	410
ADA2A_HUMAN_TRANSMEM7	420	465	425	444
ADA2B_HUMAN_TRANSMEM1	8	77	13	38
ADA2B_HUMAN_TRANSMEM2	44	113	49	69
ADA2B_HUMAN_TRANSMEM3	82	151	87	107
ADA2B_HUMAN_TRANSMEM4	124	193	129	149
ADA2B_HUMAN_TRANSMEM5	168	237	173	193
ADA2B_HUMAN_TRANSMEM6	364	433	369	389
ADA2B_HUMAN_TRANSMEM7	401	450	406	426
ADA2C_HUMAN_TRANSMEM1	47	116	52	76
ADA2C_HUMAN_TRANSMEM2	84	153	89	114
ADA2C_HUMAN_TRANSMEM3	120	189	125	147
ADA2C_HUMAN_TRANSMEM4	164	233	169	191
ADA2C_HUMAN_TRANSMEM5	203	272	208	231
ADA2C_HUMAN_TRANSMEM6	375	444	380	407
ADA2C_HUMAN_TRANSMEM7	416	462	421	441
ADA30_HUMAN_TRANSMEM1	683	752	688	708
ADA32_HUMAN_TRANSMEM1	678	747	683	703
ADA33_HUMAN_TRANSMEM1	697	766	702	722
ADAM2_HUMAN_TRANSMEM1	682	735	687	707
ADAM7_HUMAN_TRANSMEM1	664	733	669	689
ADAM8_HUMAN_TRANSMEM1	651	720	656	676
ADAM9_HUMAN_TRANSMEM1	693	762	698	718
ADCK2_HUMAN_TRANSMEM1	98	167	103	123
ADCK5_HUMAN_TRANSMEM1	45	114	50	67
ADCL4_HUMAN_TRANSMEM1	0	70	5	25
ADCY1_HUMAN_TRANSMEM1	59	128	64	84
ADCY1_HUMAN_TRANSMEM2	83	152	88	108
ADCY1_HUMAN_TRANSMEM3	120	189	125	145
ADCY1_HUMAN_TRANSMEM4	153	222	158	178
ADCY1_HUMAN_TRANSMEM5	178	247	183	203
ADCY1_HUMAN_TRANSMEM6	209	278	214	234
ADCY1_HUMAN_TRANSMEM7	606	675	611	631
ADCY1_HUMAN_TRANSMEM8	630	699	635	655
ADCY1_HUMAN_TRANSMEM9	669	738	674	694
ADCY1_HUMAN_TRANSMEM10	720	789	725	745
ADCY1_HUMAN_TRANSMEM11	748	817	753	773
ADCY1_HUMAN_TRANSMEM12	770	839	775	794
ADCY2_HUMAN_TRANSMEM1	41	110	46	66
ADCY2_HUMAN_TRANSMEM2	71	140	76	96
ADCY2_HUMAN_TRANSMEM3	103	172	108	128
ADCY2_HUMAN_TRANSMEM4	128	197	133	153
ADCY2_HUMAN_TRANSMEM5	154	223	159	179
ADCY2_HUMAN_TRANSMEM6	182	251	187	207
ADCY2_HUMAN_TRANSMEM7	597	666	602	622
ADCY2_HUMAN_TRANSMEM8	623	692	628	652
ADCY2_HUMAN_TRANSMEM9	675	744	680	701
ADCY2_HUMAN_TRANSMEM10	729	798	734	755
ADCY2_HUMAN_TRANSMEM11	758	827	763	780
ADCY2_HUMAN_TRANSMEM12	796	865	801	821
ADCY3_HUMAN_TRANSMEM1	75	144	80	100
ADCY3_HUMAN_TRANSMEM2	100	169	105	125
ADCY3_HUMAN_TRANSMEM3	134	203	139	159
ADCY3_HUMAN_TRANSMEM4	168	237	173	193
ADCY3_HUMAN_TRANSMEM5	221	290	226	246
ADCY3_HUMAN_TRANSMEM6	376	445	381	401
ADCY3_HUMAN_TRANSMEM7	628	697	633	653
ADCY3_HUMAN_TRANSMEM8	659	728	664	684
ADCY3_HUMAN_TRANSMEM9	703	772	708	728
ADCY3_HUMAN_TRANSMEM10	749	818	754	774
ADCY3_HUMAN_TRANSMEM11	770	839	775	795
ADCY3_HUMAN_TRANSMEM12	828	897	833	853
ADCY4_HUMAN_TRANSMEM1	24	93	29	50
ADCY4_HUMAN_TRANSMEM2	56	125	61	80
ADCY4_HUMAN_TRANSMEM3	89	158	94	117
ADCY4_HUMAN_TRANSMEM4	115	184	120	138
ADCY4_HUMAN_TRANSMEM5	136	205	141	162
ADCY4_HUMAN_TRANSMEM6	165	234	170	190
ADCY4_HUMAN_TRANSMEM7	581	650	586	607
ADCY4_HUMAN_TRANSMEM8	606	675	611	633
ADCY4_HUMAN_TRANSMEM9	659	728	664	687
ADCY4_HUMAN_TRANSMEM10	710	779	715	736
ADCY4_HUMAN_TRANSMEM11	739	808	744	764
ADCY4_HUMAN_TRANSMEM12	786	855	791	807
ADCY5_HUMAN_TRANSMEM1	191	260	196	216
ADCY5_HUMAN_TRANSMEM2	237	306	242	262
ADCY5_HUMAN_TRANSMEM3	263	332	268	288
ADCY5_HUMAN_TRANSMEM4	294	363	299	319
ADCY5_HUMAN_TRANSMEM5	320	389	325	345
ADCY5_HUMAN_TRANSMEM6	369	438	374	394
ADCY5_HUMAN_TRANSMEM7	765	834	770	790
ADCY5_HUMAN_TRANSMEM8	787	856	792	812
ADCY5_HUMAN_TRANSMEM9	831	900	836	856
ADCY5_HUMAN_TRANSMEM10	905	974	910	930
ADCY5_HUMAN_TRANSMEM11	930	999	935	955
ADCY5_HUMAN_TRANSMEM12	979	1048	984	1004
ADCY6_HUMAN_TRANSMEM1	147	216	152	168
ADCY6_HUMAN_TRANSMEM2	176	245	181	197
ADCY6_HUMAN_TRANSMEM3	209	278	214	230
ADCY6_HUMAN_TRANSMEM4	234	303	239	255
ADCY6_HUMAN_TRANSMEM5	254	323	259	275
ADCY6_HUMAN_TRANSMEM6	284	353	289	305
ADCY6_HUMAN_TRANSMEM7	669	738	674	691
ADCY6_HUMAN_TRANSMEM8	697	766	702	718
ADCY6_HUMAN_TRANSMEM9	738	807	743	759
ADCY6_HUMAN_TRANSMEM10	815	884	820	836
ADCY6_HUMAN_TRANSMEM11	834	903	839	855
ADCY6_HUMAN_TRANSMEM12	892	961	897	913
ADCY7_HUMAN_TRANSMEM1	29	98	34	54
ADCY7_HUMAN_TRANSMEM2	58	127	63	83
ADCY7_HUMAN_TRANSMEM3	90	159	95	117
ADCY7_HUMAN_TRANSMEM4	117	186	122	142
ADCY7_HUMAN_TRANSMEM5	142	211	147	167
ADCY7_HUMAN_TRANSMEM6	171	240	176	196
ADCY7_HUMAN_TRANSMEM7	590	659	595	615
ADCY7_HUMAN_TRANSMEM8	615	684	620	640
ADCY7_HUMAN_TRANSMEM9	664	733	669	688
ADCY7_HUMAN_TRANSMEM10	713	782	718	737
ADCY7_HUMAN_TRANSMEM11	741	810	746	773
ADCY7_HUMAN_TRANSMEM12	789	858	794	814
ADCY8_HUMAN_TRANSMEM1	178	247	183	203
ADCY8_HUMAN_TRANSMEM2	207	276	212	232
ADCY8_HUMAN_TRANSMEM3	242	311	247	267
ADCY8_HUMAN_TRANSMEM4	269	338	274	294
ADCY8_HUMAN_TRANSMEM5	291	360	296	316
ADCY8_HUMAN_TRANSMEM6	316	385	321	341
ADCY8_HUMAN_TRANSMEM7	711	780	716	736
ADCY8_HUMAN_TRANSMEM8	733	802	738	758
ADCY8_HUMAN_TRANSMEM9	782	851	787	807
ADCY8_HUMAN_TRANSMEM10	826	895	831	851
ADCY8_HUMAN_TRANSMEM11	856	925	861	881
ADCY8_HUMAN_TRANSMEM12	889	958	894	914
ADCY9_HUMAN_TRANSMEM1	113	182	118	138
ADCY9_HUMAN_TRANSMEM2	137	206	142	162
ADCY9_HUMAN_TRANSMEM3	167	236	172	192
ADCY9_HUMAN_TRANSMEM4	211	280	216	235
ADCY9_HUMAN_TRANSMEM5	237	306	242	259
ADCY9_HUMAN_TRANSMEM6	276	345	281	301
ADCY9_HUMAN_TRANSMEM7	782	851	787	807
ADCY9_HUMAN_TRANSMEM8	814	883	819	839
ADCY9_HUMAN_TRANSMEM9	863	932	868	888
ADCY9_HUMAN_TRANSMEM10	887	956	892	912
ADCY9_HUMAN_TRANSMEM11	916	985	921	941
ADCY9_HUMAN_TRANSMEM12	971	1040	976	996
ADIG_HUMAN_TRANSMEM1	9	78	14	34
ADRB1_HUMAN_TRANSMEM1	51	120	56	84
ADRB1_HUMAN_TRANSMEM2	89	158	94	120
ADRB1_HUMAN_TRANSMEM3	128	197	133	154
ADRB1_HUMAN_TRANSMEM4	168	237	173	196
ADRB1_HUMAN_TRANSMEM5	218	287	223	248
ADRB1_HUMAN_TRANSMEM6	315	384	320	349
ADRB1_HUMAN_TRANSMEM7	350	419	355	377
ADRB2_HUMAN_TRANSMEM1	30	99	35	58
ADRB2_HUMAN_TRANSMEM2	67	136	72	95
ADRB2_HUMAN_TRANSMEM3	102	171	107	129
ADRB2_HUMAN_TRANSMEM4	146	215	151	174
ADRB2_HUMAN_TRANSMEM5	192	261	197	220
ADRB2_HUMAN_TRANSMEM6	270	339	275	298
ADRB2_HUMAN_TRANSMEM7	301	370	306	329
ADRB3_HUMAN_TRANSMEM1	32	101	37	63
ADRB3_HUMAN_TRANSMEM2	68	137	73	91
ADRB3_HUMAN_TRANSMEM3	107	176	112	133
ADRB3_HUMAN_TRANSMEM4	151	220	156	178
ADRB3_HUMAN_TRANSMEM5	199	268	204	225
ADRB3_HUMAN_TRANSMEM6	288	357	293	314
ADRB3_HUMAN_TRANSMEM7	322	391	327	347
ADT1_HUMAN_TRANSMEM1	3	72	8	37
ADT1_HUMAN_TRANSMEM2	70	139	75	99
ADT1_HUMAN_TRANSMEM3	105	174	110	130
ADT1_HUMAN_TRANSMEM4	174	243	179	199
ADT1_HUMAN_TRANSMEM5	206	275	211	231
ADT1_HUMAN_TRANSMEM6	269	298	274	291
ADT2_HUMAN_TRANSMEM1	3	72	8	37
ADT2_HUMAN_TRANSMEM2	70	139	75	99
ADT2_HUMAN_TRANSMEM3	105	174	110	130
ADT2_HUMAN_TRANSMEM4	174	243	179	199
ADT2_HUMAN_TRANSMEM5	206	275	211	231
ADT2_HUMAN_TRANSMEM6	269	298	274	291
ADT3_HUMAN_TRANSMEM1	3	72	8	37
ADT3_HUMAN_TRANSMEM2	70	139	75	99
ADT3_HUMAN_TRANSMEM3	105	174	110	130
ADT3_HUMAN_TRANSMEM4	174	243	179	199
ADT3_HUMAN_TRANSMEM5	206	275	211	231
ADT3_HUMAN_TRANSMEM6	269	298	274	291
ADT4_HUMAN_TRANSMEM1	15	84	20	49
ADT4_HUMAN_TRANSMEM2	82	151	87	111
ADT4_HUMAN_TRANSMEM3	117	186	122	142
ADT4_HUMAN_TRANSMEM4	186	255	191	211
ADT4_HUMAN_TRANSMEM5	218	287	223	243
ADT4_HUMAN_TRANSMEM6	279	315	284	301
ADTRP_HUMAN_TRANSMEM1	-1	70	4	24
ADTRP_HUMAN_TRANSMEM2	42	111	47	67
ADTRP_HUMAN_TRANSMEM3	81	150	86	106
ADTRP_HUMAN_TRANSMEM4	115	184	120	140
ADTRP_HUMAN_TRANSMEM5	150	219	155	175
ADTRP_HUMAN_TRANSMEM6	185	230	190	210
AEGP_HUMAN_TRANSMEM1	1147	1216	1152	1172
AFG32_HUMAN_TRANSMEM1	138	207	143	163
AFG32_HUMAN_TRANSMEM2	246	315	251	271
AG10A_HUMAN_TRANSMEM1	2	71	7	27
AG10A_HUMAN_TRANSMEM2	60	129	65	85
AG10A_HUMAN_TRANSMEM3	93	162	98	118
AG10A_HUMAN_TRANSMEM4	126	195	131	151
AG10A_HUMAN_TRANSMEM5	147	216	152	172
AG10A_HUMAN_TRANSMEM6	171	240	176	196
AG10A_HUMAN_TRANSMEM7	245	314	250	270
AG10A_HUMAN_TRANSMEM8	279	348	284	304
AG10A_HUMAN_TRANSMEM9	319	388	324	344
AG10A_HUMAN_TRANSMEM10	363	432	368	388
AG10A_HUMAN_TRANSMEM11	388	457	393	413
AG10A_HUMAN_TRANSMEM12	432	473	437	457
AG10B_HUMAN_TRANSMEM1	2	71	7	27
AG10B_HUMAN_TRANSMEM2	60	129	65	85
AG10B_HUMAN_TRANSMEM3	93	162	98	118
AG10B_HUMAN_TRANSMEM4	122	191	127	147
AG10B_HUMAN_TRANSMEM5	146	215	151	171
AG10B_HUMAN_TRANSMEM6	171	240	176	196
AG10B_HUMAN_TRANSMEM7	252	321	257	277
AG10B_HUMAN_TRANSMEM8	279	348	284	304
AG10B_HUMAN_TRANSMEM9	313	382	318	338
AG10B_HUMAN_TRANSMEM10	361	430	366	386
AG10B_HUMAN_TRANSMEM11	388	457	393	413
AG10B_HUMAN_TRANSMEM12	432	473	437	457
AGRA1_HUMAN_TRANSMEM1	15	84	20	40
AGRA1_HUMAN_TRANSMEM2	49	118	54	74
AGRA1_HUMAN_TRANSMEM3	80	149	85	105
AGRA1_HUMAN_TRANSMEM4	130	199	135	155
AGRA1_HUMAN_TRANSMEM5	171	240	176	196
AGRA1_HUMAN_TRANSMEM6	253	322	258	278
AGRA1_HUMAN_TRANSMEM7	280	349	285	305
AGRA2_HUMAN_TRANSMEM1	767	836	772	792
AGRA2_HUMAN_TRANSMEM2	803	872	808	828
AGRA2_HUMAN_TRANSMEM3	828	897	833	853
AGRA2_HUMAN_TRANSMEM4	882	951	887	907
AGRA2_HUMAN_TRANSMEM5	920	989	925	945
AGRA2_HUMAN_TRANSMEM6	1015	1084	1020	1040
AGRA2_HUMAN_TRANSMEM7	1043	1112	1048	1068
AGRA3_HUMAN_TRANSMEM1	757	826	762	782
AGRA3_HUMAN_TRANSMEM2	792	861	797	817
AGRA3_HUMAN_TRANSMEM3	822	891	827	847
AGRA3_HUMAN_TRANSMEM4	872	941	877	897
AGRA3_HUMAN_TRANSMEM5	915	984	920	940
AGRA3_HUMAN_TRANSMEM6	992	1061	997	1017
AGRA3_HUMAN_TRANSMEM7	1020	1089	1025	1045
AGRB1_HUMAN_TRANSMEM1	944	1013	949	969
AGRB1_HUMAN_TRANSMEM2	976	1045	981	1001
AGRB1_HUMAN_TRANSMEM3	1004	1073	1009	1029
AGRB1_HUMAN_TRANSMEM4	1048	1117	1053	1073
AGRB1_HUMAN_TRANSMEM5	1089	1158	1094	1114
AGRB1_HUMAN_TRANSMEM6	1132	1201	1137	1157
AGRB1_HUMAN_TRANSMEM7	1162	1231	1167	1187
AGRB2_HUMAN_TRANSMEM1	932	1001	937	957
AGRB2_HUMAN_TRANSMEM2	961	1030	966	986
AGRB2_HUMAN_TRANSMEM3	990	1059	995	1015
AGRB2_HUMAN_TRANSMEM4	1032	1101	1037	1057
AGRB2_HUMAN_TRANSMEM5	1074	1143	1079	1099
AGRB2_HUMAN_TRANSMEM6	1117	1186	1122	1142
AGRB2_HUMAN_TRANSMEM7	1149	1218	1154	1174
AGRB3_HUMAN_TRANSMEM1	876	945	881	901
AGRB3_HUMAN_TRANSMEM2	906	975	911	931
AGRB3_HUMAN_TRANSMEM3	935	1004	940	960
