#Name	PEP_START	PEP_END	DOM_START	DOM_END
ABCG8_HUMAN_TRANSMEM4	528	597	528	548
ABCG8_HUMAN_TRANSMEM5	556	625	556	576
ABCG8_HUMAN_TRANSMEM6	640	709	640	660
ABD12_HUMAN_TRANSMEM1	75	144	75	95
ABHD1_HUMAN_TRANSMEM1	17	86	17	37
ABHD2_HUMAN_TRANSMEM1	10	79	10	30
ABHD3_HUMAN_TRANSMEM1	26	95	26	46
ABHD6_HUMAN_TRANSMEM1	9	78	9	29
ABHDD_HUMAN_TRANSMEM1	37	106	37	57
ABHEA_HUMAN_TRANSMEM1	35	104	35	55
ABHGA_HUMAN_TRANSMEM1	60	129	60	80
ABHGA_HUMAN_TRANSMEM2	93	162	93	113
ACATN_HUMAN_TRANSMEM1	75	144	75	95
ACATN_HUMAN_TRANSMEM2	114	183	114	134
ACATN_HUMAN_TRANSMEM3	142	211	142	162
ACATN_HUMAN_TRANSMEM4	176	245	176	196
ACATN_HUMAN_TRANSMEM5	218	287	218	238
ACATN_HUMAN_TRANSMEM6	257	326	257	277
ACATN_HUMAN_TRANSMEM7	300	369	300	320
ACATN_HUMAN_TRANSMEM8	344	413	344	364
ACATN_HUMAN_TRANSMEM9	379	448	379	398
ACATN_HUMAN_TRANSMEM10	405	474	405	425
ACATN_HUMAN_TRANSMEM11	509	578	509	529
ACBD5_HUMAN_TRANSMEM1	506	575	506	526
ACE2_HUMAN_TRANSMEM1	741	810	741	761
ACER1_HUMAN_TRANSMEM1	28	97	28	48
ACER1_HUMAN_TRANSMEM2	58	127	58	78
ACER1_HUMAN_TRANSMEM3	82	151	82	102
ACER1_HUMAN_TRANSMEM4	120	189	120	137
ACER1_HUMAN_TRANSMEM5	139	208	139	159
ACER1_HUMAN_TRANSMEM6	177	246	177	197
ACER1_HUMAN_TRANSMEM7	207	276	207	227
ACER2_HUMAN_TRANSMEM1	33	102	33	53
ACER2_HUMAN_TRANSMEM2	63	132	63	83
ACER2_HUMAN_TRANSMEM3	87	156	87	107
ACER2_HUMAN_TRANSMEM4	125	194	125	142
ACER2_HUMAN_TRANSMEM5	144	213	144	164
ACER2_HUMAN_TRANSMEM6	174	243	174	194
ACER2_HUMAN_TRANSMEM7	212	281	212	232
ACER3_HUMAN_TRANSMEM1	34	103	34	55
ACER3_HUMAN_TRANSMEM2	62	131	62	82
ACER3_HUMAN_TRANSMEM3	88	157	88	108
ACER3_HUMAN_TRANSMEM4	119	188	119	139
ACER3_HUMAN_TRANSMEM5	142	211	142	162
ACER3_HUMAN_TRANSMEM6	174	243	174	194
ACER3_HUMAN_TRANSMEM7	216	285	216	236
ACE_HUMAN_TRANSMEM1	1257	1326	1257	1277
ACH10_HUMAN_TRANSMEM1	238	307	238	258
ACH10_HUMAN_TRANSMEM2	268	337	268	288
ACH10_HUMAN_TRANSMEM3	302	371	302	322
ACH10_HUMAN_TRANSMEM4	429	498	429	449
ACHA2_HUMAN_TRANSMEM1	265	334	265	289
ACHA2_HUMAN_TRANSMEM2	297	366	297	315
ACHA2_HUMAN_TRANSMEM3	331	400	331	352
ACHA2_HUMAN_TRANSMEM4	503	572	503	521
ACHA3_HUMAN_TRANSMEM1	241	310	241	265
ACHA3_HUMAN_TRANSMEM2	273	342	273	291
ACHA3_HUMAN_TRANSMEM3	307	376	307	328
ACHA3_HUMAN_TRANSMEM4	478	547	478	497
ACHA4_HUMAN_TRANSMEM1	243	312	243	267
ACHA4_HUMAN_TRANSMEM2	275	344	275	293
ACHA4_HUMAN_TRANSMEM3	309	378	309	330
ACHA4_HUMAN_TRANSMEM4	601	670	601	619
ACHA5_HUMAN_TRANSMEM1	255	324	255	275
ACHA5_HUMAN_TRANSMEM2	282	351	282	302
ACHA5_HUMAN_TRANSMEM3	317	386	317	337
ACHA5_HUMAN_TRANSMEM4	430	499	430	451
ACHA6_HUMAN_TRANSMEM1	240	309	240	264
ACHA6_HUMAN_TRANSMEM2	272	341	272	290
ACHA6_HUMAN_TRANSMEM3	306	375	306	327
ACHA6_HUMAN_TRANSMEM4	466	535	466	484
ACHA7_HUMAN_TRANSMEM1	231	300	231	255
ACHA7_HUMAN_TRANSMEM2	262	331	262	280
ACHA7_HUMAN_TRANSMEM3	296	365	296	317
ACHA7_HUMAN_TRANSMEM4	470	539	470	490
ACHA9_HUMAN_TRANSMEM1	238	307	238	262
ACHA9_HUMAN_TRANSMEM2	269	338	269	287
ACHA9_HUMAN_TRANSMEM3	302	371	302	323
ACHA9_HUMAN_TRANSMEM4	458	527	458	476
ACHA_HUMAN_TRANSMEM1	256	325	256	280
ACHA_HUMAN_TRANSMEM2	288	357	288	306
ACHA_HUMAN_TRANSMEM3	322	391	322	341
ACHA_HUMAN_TRANSMEM4	454	523	454	472
ACHB2_HUMAN_TRANSMEM1	234	303	234	258
ACHB2_HUMAN_TRANSMEM2	266	335	266	284
ACHB2_HUMAN_TRANSMEM3	300	369	300	321
ACHB2_HUMAN_TRANSMEM4	459	528	459	478
ACHB3_HUMAN_TRANSMEM1	233	302	233	257
ACHB3_HUMAN_TRANSMEM2	265	334	265	282
ACHB3_HUMAN_TRANSMEM3	299	368	299	320
ACHB3_HUMAN_TRANSMEM4	429	498	429	447
ACHB4_HUMAN_TRANSMEM1	237	306	237	257
ACHB4_HUMAN_TRANSMEM2	266	335	266	286
ACHB4_HUMAN_TRANSMEM3	299	368	299	319
ACHB4_HUMAN_TRANSMEM4	461	530	461	481
ACHB_HUMAN_TRANSMEM1	245	314	245	269
ACHB_HUMAN_TRANSMEM2	277	346	277	295
ACHB_HUMAN_TRANSMEM3	311	380	311	332
ACHB_HUMAN_TRANSMEM4	470	539	470	488
ACHD_HUMAN_TRANSMEM1	246	315	246	270
ACHD_HUMAN_TRANSMEM2	278	347	278	299
ACHD_HUMAN_TRANSMEM3	312	381	312	333
ACHD_HUMAN_TRANSMEM4	472	541	472	490
ACHE_HUMAN_TRANSMEM1	240	309	240	264
ACHE_HUMAN_TRANSMEM2	273	342	273	291
ACHE_HUMAN_TRANSMEM3	307	376	307	328
ACHE_HUMAN_TRANSMEM4	457	526	457	480
ACHG_HUMAN_TRANSMEM1	241	310	241	265
ACHG_HUMAN_TRANSMEM2	275	344	275	293
ACHG_HUMAN_TRANSMEM3	309	378	309	330
ACHG_HUMAN_TRANSMEM4	475	544	475	495
ACKMT_HUMAN_TRANSMEM1	38	107	38	58
ACKR1_HUMAN_TRANSMEM1	64	133	64	84
ACKR1_HUMAN_TRANSMEM2	96	165	96	116
ACKR1_HUMAN_TRANSMEM3	130	199	130	153
ACKR1_HUMAN_TRANSMEM4	167	236	167	187
ACKR1_HUMAN_TRANSMEM5	208	277	208	228
ACKR1_HUMAN_TRANSMEM6	245	314	245	265
ACKR1_HUMAN_TRANSMEM7	288	357	288	308
ACKR2_HUMAN_TRANSMEM1	51	120	51	71
ACKR2_HUMAN_TRANSMEM2	93	162	93	113
ACKR2_HUMAN_TRANSMEM3	119	188	119	140
ACKR2_HUMAN_TRANSMEM4	163	232	163	183
ACKR2_HUMAN_TRANSMEM5	218	287	218	238
ACKR2_HUMAN_TRANSMEM6	251	320	251	271
ACKR2_HUMAN_TRANSMEM7	294	363	294	314
ACKR3_HUMAN_TRANSMEM1	41	110	41	61
ACKR3_HUMAN_TRANSMEM2	82	151	82	102
ACKR3_HUMAN_TRANSMEM3	119	188	119	139
ACKR3_HUMAN_TRANSMEM4	163	232	163	183
ACKR3_HUMAN_TRANSMEM5	214	283	214	234
ACKR3_HUMAN_TRANSMEM6	253	322	253	273
ACKR3_HUMAN_TRANSMEM7	297	366	297	319
ACKR4_HUMAN_TRANSMEM1	43	112	43	63
ACKR4_HUMAN_TRANSMEM2	88	157	88	108
ACKR4_HUMAN_TRANSMEM3	114	183	114	134
ACKR4_HUMAN_TRANSMEM4	155	224	155	175
ACKR4_HUMAN_TRANSMEM5	202	271	202	222
ACKR4_HUMAN_TRANSMEM6	241	310	241	261
ACKR4_HUMAN_TRANSMEM7	290	359	290	310
ACM1_HUMAN_TRANSMEM1	25	94	25	47
ACM1_HUMAN_TRANSMEM2	62	131	62	82
ACM1_HUMAN_TRANSMEM3	100	169	100	121
ACM1_HUMAN_TRANSMEM4	142	211	142	164
ACM1_HUMAN_TRANSMEM5	187	256	187	209
ACM1_HUMAN_TRANSMEM6	367	436	367	387
ACM1_HUMAN_TRANSMEM7	402	471	402	421
ACM2_HUMAN_TRANSMEM1	23	92	23	45
ACM2_HUMAN_TRANSMEM2	60	129	60	80
ACM2_HUMAN_TRANSMEM3	98	167	98	119
ACM2_HUMAN_TRANSMEM4	140	209	140	162
ACM2_HUMAN_TRANSMEM5	185	254	185	209
ACM2_HUMAN_TRANSMEM6	388	457	388	410
ACM2_HUMAN_TRANSMEM7	419	488	419	442
ACM3_HUMAN_TRANSMEM1	68	137	68	91
ACM3_HUMAN_TRANSMEM2	105	174	105	130
ACM3_HUMAN_TRANSMEM3	143	212	143	164
ACM3_HUMAN_TRANSMEM4	185	254	185	206
ACM3_HUMAN_TRANSMEM5	230	299	230	252
ACM3_HUMAN_TRANSMEM6	492	561	492	514
ACM3_HUMAN_TRANSMEM7	527	596	527	546
ACM4_HUMAN_TRANSMEM1	32	101	32	54
ACM4_HUMAN_TRANSMEM2	69	138	69	89
ACM4_HUMAN_TRANSMEM3	107	176	107	128
ACM4_HUMAN_TRANSMEM4	149	218	149	171
ACM4_HUMAN_TRANSMEM5	194	263	194	216
ACM4_HUMAN_TRANSMEM6	402	471	402	422
ACM4_HUMAN_TRANSMEM7	437	506	437	456
ACM5_HUMAN_TRANSMEM1	30	99	30	53
ACM5_HUMAN_TRANSMEM2	67	136	67	87
ACM5_HUMAN_TRANSMEM3	105	174	105	126
ACM5_HUMAN_TRANSMEM4	147	216	147	169
ACM5_HUMAN_TRANSMEM5	192	261	192	214
ACM5_HUMAN_TRANSMEM6	444	513	444	464
ACM5_HUMAN_TRANSMEM7	479	548	479	498
ACOD_HUMAN_TRANSMEM1	73	142	73	93
ACOD_HUMAN_TRANSMEM2	98	167	98	118
ACOD_HUMAN_TRANSMEM3	218	287	218	237
ACOD_HUMAN_TRANSMEM4	242	311	242	263
ACSL1_HUMAN_TRANSMEM1	25	94	25	45
ACSL3_HUMAN_TRANSMEM1	21	90	21	41
ACSL4_HUMAN_TRANSMEM1	8	77	8	28
ACSL5_HUMAN_TRANSMEM1	12	81	12	32
ACSL6_HUMAN_TRANSMEM1	25	94	25	45
ACTHR_HUMAN_TRANSMEM1	24	93	24	49
ACTHR_HUMAN_TRANSMEM2	59	128	59	79
ACTHR_HUMAN_TRANSMEM3	105	174	105	126
ACTHR_HUMAN_TRANSMEM4	148	217	148	168
ACTHR_HUMAN_TRANSMEM5	181	250	181	199
ACTHR_HUMAN_TRANSMEM6	218	287	218	244
ACTHR_HUMAN_TRANSMEM7	257	326	257	278
ACV1B_HUMAN_TRANSMEM1	127	196	127	149
ACV1C_HUMAN_TRANSMEM1	114	183	114	134
ACVL1_HUMAN_TRANSMEM1	119	188	119	141
ACVR1_HUMAN_TRANSMEM1	124	193	124	146
ADA10_HUMAN_TRANSMEM1	673	742	673	693
ADA11_HUMAN_TRANSMEM1	735	804	735	755
ADA12_HUMAN_TRANSMEM1	709	778	709	729
ADA15_HUMAN_TRANSMEM1	697	766	697	717
ADA17_HUMAN_TRANSMEM1	672	741	672	692
ADA18_HUMAN_TRANSMEM1	688	757	688	708
ADA19_HUMAN_TRANSMEM1	700	769	700	720
ADA1A_HUMAN_TRANSMEM1	28	97	28	51
ADA1A_HUMAN_TRANSMEM2	65	134	65	88
ADA1A_HUMAN_TRANSMEM3	100	169	100	122
ADA1A_HUMAN_TRANSMEM4	144	213	144	167
ADA1A_HUMAN_TRANSMEM5	182	251	182	205
ADA1A_HUMAN_TRANSMEM6	274	343	274	297
ADA1A_HUMAN_TRANSMEM7	306	375	306	329
ADA1B_HUMAN_TRANSMEM1	46	115	46	70
ADA1B_HUMAN_TRANSMEM2	84	153	84	105
ADA1B_HUMAN_TRANSMEM3	116	185	116	141
ADA1B_HUMAN_TRANSMEM4	162	231	162	184
ADA1B_HUMAN_TRANSMEM5	202	271	202	224
ADA1B_HUMAN_TRANSMEM6	296	365	296	319
ADA1B_HUMAN_TRANSMEM7	327	396	327	351
ADA1D_HUMAN_TRANSMEM1	96	165	96	121
ADA1D_HUMAN_TRANSMEM2	134	203	134	159
ADA1D_HUMAN_TRANSMEM3	170	239	170	192
ADA1D_HUMAN_TRANSMEM4	214	283	214	238
ADA1D_HUMAN_TRANSMEM5	252	321	252	275
ADA1D_HUMAN_TRANSMEM6	349	418	349	373
ADA1D_HUMAN_TRANSMEM7	381	450	381	405
ADA20_HUMAN_TRANSMEM1	694	763	694	714
ADA21_HUMAN_TRANSMEM1	682	751	682	702
ADA22_HUMAN_TRANSMEM1	737	806	737	757
ADA23_HUMAN_TRANSMEM1	793	862	793	813
ADA28_HUMAN_TRANSMEM1	666	735	666	686
ADA29_HUMAN_TRANSMEM1	675	744	675	695
ADA2A_HUMAN_TRANSMEM1	49	118	49	74
ADA2A_HUMAN_TRANSMEM2	86	155	86	111
ADA2A_HUMAN_TRANSMEM3	122	191	122	144
ADA2A_HUMAN_TRANSMEM4	167	236	167	187
ADA2A_HUMAN_TRANSMEM5	210	279	210	232
ADA2A_HUMAN_TRANSMEM6	390	459	390	410
ADA2A_HUMAN_TRANSMEM7	425	494	425	444
ADA2B_HUMAN_TRANSMEM1	13	82	13	38
ADA2B_HUMAN_TRANSMEM2	49	118	49	69
ADA2B_HUMAN_TRANSMEM3	87	156	87	107
ADA2B_HUMAN_TRANSMEM4	129	198	129	149
ADA2B_HUMAN_TRANSMEM5	173	242	173	193
ADA2B_HUMAN_TRANSMEM6	369	438	369	389
ADA2B_HUMAN_TRANSMEM7	406	475	406	426
ADA2C_HUMAN_TRANSMEM1	52	121	52	76
ADA2C_HUMAN_TRANSMEM2	89	158	89	114
ADA2C_HUMAN_TRANSMEM3	125	194	125	147
ADA2C_HUMAN_TRANSMEM4	169	238	169	191
ADA2C_HUMAN_TRANSMEM5	208	277	208	231
ADA2C_HUMAN_TRANSMEM6	380	449	380	407
ADA2C_HUMAN_TRANSMEM7	421	490	421	441
ADA30_HUMAN_TRANSMEM1	688	757	688	708
ADA32_HUMAN_TRANSMEM1	683	752	683	703
ADA33_HUMAN_TRANSMEM1	702	771	702	722
ADAM2_HUMAN_TRANSMEM1	687	756	687	707
ADAM7_HUMAN_TRANSMEM1	669	738	669	689
ADAM8_HUMAN_TRANSMEM1	656	725	656	676
ADAM9_HUMAN_TRANSMEM1	698	767	698	718
ADCK2_HUMAN_TRANSMEM1	103	172	103	123
ADCK5_HUMAN_TRANSMEM1	50	119	50	67
ADCL4_HUMAN_TRANSMEM1	5	74	5	25
ADCY1_HUMAN_TRANSMEM1	64	133	64	84
ADCY1_HUMAN_TRANSMEM2	88	157	88	108
ADCY1_HUMAN_TRANSMEM3	125	194	125	145
ADCY1_HUMAN_TRANSMEM4	158	227	158	178
ADCY1_HUMAN_TRANSMEM5	183	252	183	203
ADCY1_HUMAN_TRANSMEM6	214	283	214	234
ADCY1_HUMAN_TRANSMEM7	611	680	611	631
ADCY1_HUMAN_TRANSMEM8	635	704	635	655
ADCY1_HUMAN_TRANSMEM9	674	743	674	694
ADCY1_HUMAN_TRANSMEM10	725	794	725	745
ADCY1_HUMAN_TRANSMEM11	753	822	753	773
ADCY1_HUMAN_TRANSMEM12	775	844	775	794
ADCY2_HUMAN_TRANSMEM1	46	115	46	66
ADCY2_HUMAN_TRANSMEM2	76	145	76	96
ADCY2_HUMAN_TRANSMEM3	108	177	108	128
ADCY2_HUMAN_TRANSMEM4	133	202	133	153
ADCY2_HUMAN_TRANSMEM5	159	228	159	179
ADCY2_HUMAN_TRANSMEM6	187	256	187	207
ADCY2_HUMAN_TRANSMEM7	602	671	602	622
ADCY2_HUMAN_TRANSMEM8	628	697	628	652
ADCY2_HUMAN_TRANSMEM9	680	749	680	701
ADCY2_HUMAN_TRANSMEM10	734	803	734	755
ADCY2_HUMAN_TRANSMEM11	763	832	763	780
ADCY2_HUMAN_TRANSMEM12	801	870	801	821
ADCY3_HUMAN_TRANSMEM1	80	149	80	100
ADCY3_HUMAN_TRANSMEM2	105	174	105	125
ADCY3_HUMAN_TRANSMEM3	139	208	139	159
ADCY3_HUMAN_TRANSMEM4	173	242	173	193
ADCY3_HUMAN_TRANSMEM5	226	295	226	246
ADCY3_HUMAN_TRANSMEM6	381	450	381	401
ADCY3_HUMAN_TRANSMEM7	633	702	633	653
ADCY3_HUMAN_TRANSMEM8	664	733	664	684
ADCY3_HUMAN_TRANSMEM9	708	777	708	728
ADCY3_HUMAN_TRANSMEM10	754	823	754	774
ADCY3_HUMAN_TRANSMEM11	775	844	775	795
ADCY3_HUMAN_TRANSMEM12	833	902	833	853
ADCY4_HUMAN_TRANSMEM1	29	98	29	50
ADCY4_HUMAN_TRANSMEM2	61	130	61	80
ADCY4_HUMAN_TRANSMEM3	94	163	94	117
ADCY4_HUMAN_TRANSMEM4	120	189	120	138
ADCY4_HUMAN_TRANSMEM5	141	210	141	162
ADCY4_HUMAN_TRANSMEM6	170	239	170	190
ADCY4_HUMAN_TRANSMEM7	586	655	586	607
ADCY4_HUMAN_TRANSMEM8	611	680	611	633
ADCY4_HUMAN_TRANSMEM9	664	733	664	687
ADCY4_HUMAN_TRANSMEM10	715	784	715	736
ADCY4_HUMAN_TRANSMEM11	744	813	744	764
ADCY4_HUMAN_TRANSMEM12	791	860	791	807
ADCY5_HUMAN_TRANSMEM1	196	265	196	216
ADCY5_HUMAN_TRANSMEM2	242	311	242	262
ADCY5_HUMAN_TRANSMEM3	268	337	268	288
ADCY5_HUMAN_TRANSMEM4	299	368	299	319
ADCY5_HUMAN_TRANSMEM5	325	394	325	345
ADCY5_HUMAN_TRANSMEM6	374	443	374	394
ADCY5_HUMAN_TRANSMEM7	770	839	770	790
ADCY5_HUMAN_TRANSMEM8	792	861	792	812
ADCY5_HUMAN_TRANSMEM9	836	905	836	856
ADCY5_HUMAN_TRANSMEM10	910	979	910	930
ADCY5_HUMAN_TRANSMEM11	935	1004	935	955
ADCY5_HUMAN_TRANSMEM12	984	1053	984	1004
ADCY6_HUMAN_TRANSMEM1	152	221	152	168
ADCY6_HUMAN_TRANSMEM2	181	250	181	197
ADCY6_HUMAN_TRANSMEM3	214	283	214	230
ADCY6_HUMAN_TRANSMEM4	239	308	239	255
ADCY6_HUMAN_TRANSMEM5	259	328	259	275
ADCY6_HUMAN_TRANSMEM6	289	358	289	305
ADCY6_HUMAN_TRANSMEM7	674	743	674	691
ADCY6_HUMAN_TRANSMEM8	702	771	702	718
ADCY6_HUMAN_TRANSMEM9	743	812	743	759
ADCY6_HUMAN_TRANSMEM10	820	889	820	836
ADCY6_HUMAN_TRANSMEM11	839	908	839	855
ADCY6_HUMAN_TRANSMEM12	897	966	897	913
ADCY7_HUMAN_TRANSMEM1	34	103	34	54
ADCY7_HUMAN_TRANSMEM2	63	132	63	83
ADCY7_HUMAN_TRANSMEM3	95	164	95	117
ADCY7_HUMAN_TRANSMEM4	122	191	122	142
ADCY7_HUMAN_TRANSMEM5	147	216	147	167
ADCY7_HUMAN_TRANSMEM6	176	245	176	196
ADCY7_HUMAN_TRANSMEM7	595	664	595	615
ADCY7_HUMAN_TRANSMEM8	620	689	620	640
ADCY7_HUMAN_TRANSMEM9	669	738	669	688
ADCY7_HUMAN_TRANSMEM10	718	787	718	737
ADCY7_HUMAN_TRANSMEM11	746	815	746	773
ADCY7_HUMAN_TRANSMEM12	794	863	794	814
ADCY8_HUMAN_TRANSMEM1	183	252	183	203
ADCY8_HUMAN_TRANSMEM2	212	281	212	232
ADCY8_HUMAN_TRANSMEM3	247	316	247	267
ADCY8_HUMAN_TRANSMEM4	274	343	274	294
ADCY8_HUMAN_TRANSMEM5	296	365	296	316
ADCY8_HUMAN_TRANSMEM6	321	390	321	341
ADCY8_HUMAN_TRANSMEM7	716	785	716	736
ADCY8_HUMAN_TRANSMEM8	738	807	738	758
ADCY8_HUMAN_TRANSMEM9	787	856	787	807
ADCY8_HUMAN_TRANSMEM10	831	900	831	851
ADCY8_HUMAN_TRANSMEM11	861	930	861	881
ADCY8_HUMAN_TRANSMEM12	894	963	894	914
ADCY9_HUMAN_TRANSMEM1	118	187	118	138
ADCY9_HUMAN_TRANSMEM2	142	211	142	162
ADCY9_HUMAN_TRANSMEM3	172	241	172	192
ADCY9_HUMAN_TRANSMEM4	216	285	216	235
ADCY9_HUMAN_TRANSMEM5	242	311	242	259
ADCY9_HUMAN_TRANSMEM6	281	350	281	301
ADCY9_HUMAN_TRANSMEM7	787	856	787	807
ADCY9_HUMAN_TRANSMEM8	819	888	819	839
ADCY9_HUMAN_TRANSMEM9	868	937	868	888
ADCY9_HUMAN_TRANSMEM10	892	961	892	912
ADCY9_HUMAN_TRANSMEM11	921	990	921	941
ADCY9_HUMAN_TRANSMEM12	976	1045	976	996
ADIG_HUMAN_TRANSMEM1	14	83	14	34
ADRB1_HUMAN_TRANSMEM1	56	125	56	84
ADRB1_HUMAN_TRANSMEM2	94	163	94	120
ADRB1_HUMAN_TRANSMEM3	133	202	133	154
ADRB1_HUMAN_TRANSMEM4	173	242	173	196
ADRB1_HUMAN_TRANSMEM5	223	292	223	248
ADRB1_HUMAN_TRANSMEM6	320	389	320	349
ADRB1_HUMAN_TRANSMEM7	355	424	355	377
ADRB2_HUMAN_TRANSMEM1	35	104	35	58
ADRB2_HUMAN_TRANSMEM2	72	141	72	95
ADRB2_HUMAN_TRANSMEM3	107	176	107	129
ADRB2_HUMAN_TRANSMEM4	151	220	151	174
ADRB2_HUMAN_TRANSMEM5	197	266	197	220
ADRB2_HUMAN_TRANSMEM6	275	344	275	298
ADRB2_HUMAN_TRANSMEM7	306	375	306	329
ADRB3_HUMAN_TRANSMEM1	37	106	37	63
ADRB3_HUMAN_TRANSMEM2	73	142	73	91
ADRB3_HUMAN_TRANSMEM3	112	181	112	133
ADRB3_HUMAN_TRANSMEM4	156	225	156	178
ADRB3_HUMAN_TRANSMEM5	204	273	204	225
ADRB3_HUMAN_TRANSMEM6	293	362	293	314
ADRB3_HUMAN_TRANSMEM7	327	396	327	347
ADT1_HUMAN_TRANSMEM1	8	77	8	37
ADT1_HUMAN_TRANSMEM2	75	144	75	99
ADT1_HUMAN_TRANSMEM3	110	179	110	130
ADT1_HUMAN_TRANSMEM4	179	248	179	199
ADT1_HUMAN_TRANSMEM5	211	280	211	231
ADT1_HUMAN_TRANSMEM6	274	343	274	291
ADT2_HUMAN_TRANSMEM1	8	77	8	37
ADT2_HUMAN_TRANSMEM2	75	144	75	99
ADT2_HUMAN_TRANSMEM3	110	179	110	130
ADT2_HUMAN_TRANSMEM4	179	248	179	199
ADT2_HUMAN_TRANSMEM5	211	280	211	231
ADT2_HUMAN_TRANSMEM6	274	343	274	291
ADT3_HUMAN_TRANSMEM1	8	77	8	37
ADT3_HUMAN_TRANSMEM2	75	144	75	99
ADT3_HUMAN_TRANSMEM3	110	179	110	130
ADT3_HUMAN_TRANSMEM4	179	248	179	199
ADT3_HUMAN_TRANSMEM5	211	280	211	231
ADT3_HUMAN_TRANSMEM6	274	343	274	291
ADT4_HUMAN_TRANSMEM1	20	89	20	49
ADT4_HUMAN_TRANSMEM2	87	156	87	111
ADT4_HUMAN_TRANSMEM3	122	191	122	142
ADT4_HUMAN_TRANSMEM4	191	260	191	211
ADT4_HUMAN_TRANSMEM5	223	292	223	243
ADT4_HUMAN_TRANSMEM6	284	353	284	301
ADTRP_HUMAN_TRANSMEM1	4	73	4	24
ADTRP_HUMAN_TRANSMEM2	47	116	47	67
ADTRP_HUMAN_TRANSMEM3	86	155	86	106
ADTRP_HUMAN_TRANSMEM4	120	189	120	140
ADTRP_HUMAN_TRANSMEM5	155	224	155	175
ADTRP_HUMAN_TRANSMEM6	190	259	190	210
AEGP_HUMAN_TRANSMEM1	1152	1221	1152	1172
AFG32_HUMAN_TRANSMEM1	143	212	143	163
AFG32_HUMAN_TRANSMEM2	251	320	251	271
AG10A_HUMAN_TRANSMEM1	7	76	7	27
AG10A_HUMAN_TRANSMEM2	65	134	65	85
AG10A_HUMAN_TRANSMEM3	98	167	98	118
AG10A_HUMAN_TRANSMEM4	131	200	131	151
AG10A_HUMAN_TRANSMEM5	152	221	152	172
AG10A_HUMAN_TRANSMEM6	176	245	176	196
AG10A_HUMAN_TRANSMEM7	250	319	250	270
AG10A_HUMAN_TRANSMEM8	284	353	284	304
AG10A_HUMAN_TRANSMEM9	324	393	324	344
AG10A_HUMAN_TRANSMEM10	368	437	368	388
AG10A_HUMAN_TRANSMEM11	393	462	393	413
AG10A_HUMAN_TRANSMEM12	437	506	437	457
AG10B_HUMAN_TRANSMEM1	7	76	7	27
AG10B_HUMAN_TRANSMEM2	65	134	65	85
AG10B_HUMAN_TRANSMEM3	98	167	98	118
AG10B_HUMAN_TRANSMEM4	127	196	127	147
AG10B_HUMAN_TRANSMEM5	151	220	151	171
AG10B_HUMAN_TRANSMEM6	176	245	176	196
AG10B_HUMAN_TRANSMEM7	257	326	257	277
AG10B_HUMAN_TRANSMEM8	284	353	284	304
AG10B_HUMAN_TRANSMEM9	318	387	318	338
AG10B_HUMAN_TRANSMEM10	366	435	366	386
AG10B_HUMAN_TRANSMEM11	393	462	393	413
AG10B_HUMAN_TRANSMEM12	437	506	437	457
AGRA1_HUMAN_TRANSMEM1	20	89	20	40
AGRA1_HUMAN_TRANSMEM2	54	123	54	74
AGRA1_HUMAN_TRANSMEM3	85	154	85	105
AGRA1_HUMAN_TRANSMEM4	135	204	135	155
AGRA1_HUMAN_TRANSMEM5	176	245	176	196
AGRA1_HUMAN_TRANSMEM6	258	327	258	278
AGRA1_HUMAN_TRANSMEM7	285	354	285	305
AGRA2_HUMAN_TRANSMEM1	772	841	772	792
AGRA2_HUMAN_TRANSMEM2	808	877	808	828
AGRA2_HUMAN_TRANSMEM3	833	902	833	853
AGRA2_HUMAN_TRANSMEM4	887	956	887	907
AGRA2_HUMAN_TRANSMEM5	925	994	925	945
AGRA2_HUMAN_TRANSMEM6	1020	1089	1020	1040
AGRA2_HUMAN_TRANSMEM7	1048	1117	1048	1068
AGRA3_HUMAN_TRANSMEM1	762	831	762	782
AGRA3_HUMAN_TRANSMEM2	797	866	797	817
AGRA3_HUMAN_TRANSMEM3	827	896	827	847
AGRA3_HUMAN_TRANSMEM4	877	946	877	897
AGRA3_HUMAN_TRANSMEM5	920	989	920	940
AGRA3_HUMAN_TRANSMEM6	997	1066	997	1017
AGRA3_HUMAN_TRANSMEM7	1025	1094	1025	1045
AGRB1_HUMAN_TRANSMEM1	949	1018	949	969
AGRB1_HUMAN_TRANSMEM2	981	1050	981	1001
AGRB1_HUMAN_TRANSMEM3	1009	1078	1009	1029
AGRB1_HUMAN_TRANSMEM4	1053	1122	1053	1073
AGRB1_HUMAN_TRANSMEM5	1094	1163	1094	1114
AGRB1_HUMAN_TRANSMEM6	1137	1206	1137	1157
AGRB1_HUMAN_TRANSMEM7	1167	1236	1167	1187
AGRB2_HUMAN_TRANSMEM1	937	1006	937	957
AGRB2_HUMAN_TRANSMEM2	966	1035	966	986
AGRB2_HUMAN_TRANSMEM3	995	1064	995	1015
AGRB2_HUMAN_TRANSMEM4	1037	1106	1037	1057
AGRB2_HUMAN_TRANSMEM5	1079	1148	1079	1099
AGRB2_HUMAN_TRANSMEM6	1122	1191	1122	1142
AGRB2_HUMAN_TRANSMEM7	1154	1223	1154	1174
AGRB3_HUMAN_TRANSMEM1	881	950	881	901
AGRB3_HUMAN_TRANSMEM2	911	980	911	931
AGRB3_HUMAN_TRANSMEM3	940	1009	940	960
