	ID	GENE	ACC	Name	TOPO	Start	End	Transmembrane	SIGNALp	Total_MUT	Uniprot_MUT	ClinVar_MUT	COSMIC_MUT	N-terminus
171	AAAT_HUMAN	SLC1A5	Q15758	AAAT_HUMAN_TOPO_DOM7	TOPO_DOM7	329	333	TM	0	1	0	0	1	Cytoplasmic
172	AAAT_HUMAN	SLC1A5	Q15758	AAAT_HUMAN_TOPO_DOM8	TOPO_DOM8	365	373	TM	0	0	0	0	0	Cytoplasmic
173	AAAT_HUMAN	SLC1A5	Q15758	AAAT_HUMAN_TOPO_DOM9	TOPO_DOM9	401	413	TM	0	0	0	0	0	Extracellular
174	AAAT_HUMAN	SLC1A5	Q15758	AAAT_HUMAN_TOPO_DOM10	TOPO_DOM10	448	460	TM	0	0	0	0	0	Extracellular
175	AAAT_HUMAN	SLC1A5	Q15758	AAAT_HUMAN_TOPO_DOM11	TOPO_DOM11	483	541	TM	0	0	0	0	0	Cytoplasmic
176	ABCA1_HUMAN	ABCA1	O95477	ABCA1_HUMAN_TOPO_DOM1	TOPO_DOM1	43	639	TM	0	10	8	2	2	Extracellular
177	ABCA1_HUMAN	ABCA1	O95477	ABCA1_HUMAN_TOPO_DOM2	TOPO_DOM2	1372	1656	TM	0	7	4	2	3	Extracellular
178	ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TOPO_DOM1	TOPO_DOM1	1	21	TM	0	7	2	6	1	Cytoplasmic
179	ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TOPO_DOM2	TOPO_DOM2	43	646	TM	0	87	52	47	7	Extracellular
180	ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TOPO_DOM3	TOPO_DOM3	857	1376	TM	0	77	42	53	4	Cytoplasmic
181	ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TOPO_DOM4	TOPO_DOM4	1398	1727	TM	0	59	36	38	3	Extracellular
182	ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TOPO_DOM5	TOPO_DOM5	1895	2273	TM	0	65	35	41	5	Cytoplasmic
183	ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TOPO_DOM1	TOPO_DOM1	43	549	TM	0	2	0	0	2	Extracellular
184	ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TOPO_DOM2	TOPO_DOM2	1264	1537	TM	0	2	0	0	2	Extracellular
185	ABCBA_HUMAN	ABCB10	Q9NRK6	ABCBA_HUMAN_TOPO_DOM1	TOPO_DOM1	106	170	TM	0	0	0	0	0	Other
186	ABCBA_HUMAN	ABCB10	Q9NRK6	ABCBA_HUMAN_TOPO_DOM2	TOPO_DOM2	192	215	TM	0	0	0	0	0	Other
187	ABCBA_HUMAN	ABCB10	Q9NRK6	ABCBA_HUMAN_TOPO_DOM3	TOPO_DOM3	237	312	TM	0	1	0	0	1	Other
188	ABCBA_HUMAN	ABCB10	Q9NRK6	ABCBA_HUMAN_TOPO_DOM4	TOPO_DOM4	334	407	TM	0	0	0	0	0	Other
189	ABCBA_HUMAN	ABCB10	Q9NRK6	ABCBA_HUMAN_TOPO_DOM5	TOPO_DOM5	429	430	TM	0	0	0	0	0	Other
190	ABCBA_HUMAN	ABCB10	Q9NRK6	ABCBA_HUMAN_TOPO_DOM6	TOPO_DOM6	452	738	TM	0	2	0	0	2	Other
191	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM1	TOPO_DOM1	1	62	TM	0	1	0	0	1	Cytoplasmic
192	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM2	TOPO_DOM2	84	147	TM	0	2	1	1	0	Extracellular
193	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM3	TOPO_DOM3	169	215	TM	0	1	1	0	0	Cytoplasmic
194	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM4	TOPO_DOM4	237	240	TM	0	1	1	0	0	Extracellular
195	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM5	TOPO_DOM5	262	319	TM	0	2	2	1	0	Cytoplasmic
196	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM6	TOPO_DOM6	341	353	TM	0	0	0	0	0	Extracellular
197	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM7	TOPO_DOM7	375	755	TM	0	17	6	9	5	Cytoplasmic
198	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM8	TOPO_DOM8	777	794	TM	0	1	0	0	1	Extracellular
199	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM9	TOPO_DOM9	816	869	TM	0	1	0	1	0	Cytoplasmic
200	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM10	TOPO_DOM10	912	979	TM	0	6	3	1	3	Cytoplasmic
201	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM11	TOPO_DOM11	1001	1011	TM	0	1	1	0	0	Extracellular
202	ABCBB_HUMAN	ABCB11	O95342	ABCBB_HUMAN_TOPO_DOM12	TOPO_DOM12	1033	1321	TM	0	17	6	9	4	Cytoplasmic
203	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM1	TOPO_DOM1	1	34	TM	0	4	3	2	0	Extracellular
204	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM2	TOPO_DOM2	56	75	TM	0	4	4	3	0	Cytoplasmic
205	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM3	TOPO_DOM3	97	101	TM	0	0	0	0	0	Extracellular
206	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM4	TOPO_DOM4	123	134	TM	0	4	3	3	1	Cytoplasmic
207	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM5	TOPO_DOM5	155	167	TM	0	0	0	0	0	Extracellular
208	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM6	TOPO_DOM6	195	311	TM	0	15	10	3	5	Cytoplasmic
209	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM7	TOPO_DOM7	332	355	TM	0	1	0	0	1	Extracellular
210	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM8	TOPO_DOM8	377	434	TM	0	5	3	2	1	Cytoplasmic
211	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM9	TOPO_DOM9	456	458	TM	0	0	0	0	0	Extracellular
212	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM10	TOPO_DOM10	480	541	TM	0	9	5	5	0	Cytoplasmic
213	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM11	TOPO_DOM11	563	584	TM	0	1	1	1	0	Extracellular
214	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM12	TOPO_DOM12	606	1004	TM	0	20	10	4	9	Cytoplasmic
215	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM13	TOPO_DOM13	1026	1072	TM	0	0	0	0	0	Extracellular
216	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM14	TOPO_DOM14	1094	1137	TM	0	2	1	1	0	Cytoplasmic
217	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM15	TOPO_DOM15	1159	1159	TM	0	0	0	0	0	Extracellular
218	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM16	TOPO_DOM16	1181	1251	TM	0	9	4	7	1	Cytoplasmic
219	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM17	TOPO_DOM17	1273	1276	TM	0	0	0	0	0	Extracellular
220	ABCC8_HUMAN	ABCC8	Q09428	ABCC8_HUMAN_TOPO_DOM18	TOPO_DOM18	1298	1581	TM	0	58	39	32	3	Cytoplasmic
221	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM1	TOPO_DOM1	1	30	TM	0	0	0	0	0	Extracellular
222	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM2	TOPO_DOM2	52	72	TM	0	1	1	1	0	Cytoplasmic
223	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM3	TOPO_DOM3	94	101	TM	0	0	0	0	0	Extracellular
224	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM4	TOPO_DOM4	123	132	TM	0	1	0	0	1	Cytoplasmic
225	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM5	TOPO_DOM5	154	167	TM	0	1	0	0	1	Extracellular
226	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM6	TOPO_DOM6	189	301	TM	0	3	1	1	1	Cytoplasmic
227	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM7	TOPO_DOM7	323	350	TM	0	0	0	0	0	Extracellular
228	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM8	TOPO_DOM8	372	423	TM	0	2	1	0	1	Cytoplasmic
229	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM9	TOPO_DOM9	445	455	TM	0	0	0	0	0	Extracellular
230	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM10	TOPO_DOM10	477	531	TM	0	2	1	1	1	Cytoplasmic
231	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM11	TOPO_DOM11	553	571	TM	0	2	0	2	0	Extracellular
232	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM12	TOPO_DOM12	593	990	TM	0	12	0	2	10	Cytoplasmic
233	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM13	TOPO_DOM13	1012	1034	TM	0	1	1	1	0	Extracellular
234	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM14	TOPO_DOM14	1056	1127	TM	0	8	2	5	3	Cytoplasmic
235	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM15	TOPO_DOM15	1149	1245	TM	0	9	2	7	3	Extracellular
236	ABCC9_HUMAN	ABCC9	O60706	ABCC9_HUMAN_TOPO_DOM16	TOPO_DOM16	1267	1549	TM	0	14	2	2	11	Cytoplasmic
237	ABCCB_HUMAN	ABCC11	Q96J66	ABCCB_HUMAN_TOPO_DOM1	TOPO_DOM1	1	163	TM	0	0	0	0	0	Cytoplasmic
238	ABCCB_HUMAN	ABCC11	Q96J66	ABCCB_HUMAN_TOPO_DOM2	TOPO_DOM2	439	806	TM	0	0	0	0	0	Cytoplasmic
239	ABCCB_HUMAN	ABCC11	Q96J66	ABCCB_HUMAN_TOPO_DOM3	TOPO_DOM3	1071	1382	TM	0	0	0	0	0	Cytoplasmic
240	ABCG1_HUMAN	ABCG1	P45844	ABCG1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	426	TM	0	4	0	0	4	Cytoplasmic
241	ABCG1_HUMAN	ABCG1	P45844	ABCG1_HUMAN_TOPO_DOM2	TOPO_DOM2	446	456	TM	0	0	0	0	0	Extracellular
242	ABCG1_HUMAN	ABCG1	P45844	ABCG1_HUMAN_TOPO_DOM3	TOPO_DOM3	478	506	TM	0	0	0	0	0	Cytoplasmic
243	ABCG1_HUMAN	ABCG1	P45844	ABCG1_HUMAN_TOPO_DOM4	TOPO_DOM4	526	533	TM	0	0	0	0	0	Extracellular
244	ABCG1_HUMAN	ABCG1	P45844	ABCG1_HUMAN_TOPO_DOM5	TOPO_DOM5	556	567	TM	0	0	0	0	0	Cytoplasmic
245	ABCG1_HUMAN	ABCG1	P45844	ABCG1_HUMAN_TOPO_DOM6	TOPO_DOM6	587	649	TM	0	3	0	0	3	Extracellular
246	ABCG1_HUMAN	ABCG1	P45844	ABCG1_HUMAN_TOPO_DOM7	TOPO_DOM7	670	678	TM	0	0	0	0	0	Cytoplasmic
247	ABCG2_HUMAN	ABCG2	Q9UNQ0	ABCG2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	395	TM	0	1	0	0	1	Cytoplasmic
248	ABCG2_HUMAN	ABCG2	Q9UNQ0	ABCG2_HUMAN_TOPO_DOM2	TOPO_DOM2	417	428	TM	0	0	0	0	0	Extracellular
249	ABCG2_HUMAN	ABCG2	Q9UNQ0	ABCG2_HUMAN_TOPO_DOM3	TOPO_DOM3	450	477	TM	0	0	0	0	0	Cytoplasmic
250	ABCG2_HUMAN	ABCG2	Q9UNQ0	ABCG2_HUMAN_TOPO_DOM4	TOPO_DOM4	499	506	TM	0	0	0	0	0	Extracellular
251	ABCG2_HUMAN	ABCG2	Q9UNQ0	ABCG2_HUMAN_TOPO_DOM5	TOPO_DOM5	528	535	TM	0	0	0	0	0	Cytoplasmic
252	ABCG2_HUMAN	ABCG2	Q9UNQ0	ABCG2_HUMAN_TOPO_DOM6	TOPO_DOM6	557	630	TM	0	2	0	0	2	Extracellular
253	ABCG2_HUMAN	ABCG2	Q9UNQ0	ABCG2_HUMAN_TOPO_DOM7	TOPO_DOM7	652	655	TM	0	0	0	0	0	Cytoplasmic
254	ABCG4_HUMAN	ABCG4	Q9H172	ABCG4_HUMAN_TOPO_DOM1	TOPO_DOM1	1	393	TM	0	8	0	0	8	Cytoplasmic
255	ABCG4_HUMAN	ABCG4	Q9H172	ABCG4_HUMAN_TOPO_DOM2	TOPO_DOM2	415	425	TM	0	1	0	0	1	Extracellular
256	ABCG4_HUMAN	ABCG4	Q9H172	ABCG4_HUMAN_TOPO_DOM3	TOPO_DOM3	447	472	TM	0	1	0	0	1	Cytoplasmic
257	ABCG4_HUMAN	ABCG4	Q9H172	ABCG4_HUMAN_TOPO_DOM4	TOPO_DOM4	494	503	TM	0	1	0	0	1	Extracellular
258	ABCG4_HUMAN	ABCG4	Q9H172	ABCG4_HUMAN_TOPO_DOM5	TOPO_DOM5	525	532	TM	0	0	0	0	0	Cytoplasmic
259	ABCG4_HUMAN	ABCG4	Q9H172	ABCG4_HUMAN_TOPO_DOM6	TOPO_DOM6	554	617	TM	0	1	0	0	1	Extracellular
260	ABCG4_HUMAN	ABCG4	Q9H172	ABCG4_HUMAN_TOPO_DOM7	TOPO_DOM7	639	646	TM	0	1	0	0	1	Cytoplasmic
261	ABCG5_HUMAN	ABCG5	Q9H222	ABCG5_HUMAN_TOPO_DOM1	TOPO_DOM1	1	383	TM	0	2	1	0	1	Cytoplasmic
262	ABCG5_HUMAN	ABCG5	Q9H222	ABCG5_HUMAN_TOPO_DOM2	TOPO_DOM2	405	421	TM	0	2	2	2	0	Extracellular
263	ABCG5_HUMAN	ABCG5	Q9H222	ABCG5_HUMAN_TOPO_DOM3	TOPO_DOM3	443	467	TM	0	1	0	0	1	Cytoplasmic
264	ABCG5_HUMAN	ABCG5	Q9H222	ABCG5_HUMAN_TOPO_DOM4	TOPO_DOM4	490	500	TM	0	0	0	0	0	Extracellular
265	ABCG5_HUMAN	ABCG5	Q9H222	ABCG5_HUMAN_TOPO_DOM5	TOPO_DOM5	522	528	TM	0	0	0	0	0	Cytoplasmic
266	ABCG5_HUMAN	ABCG5	Q9H222	ABCG5_HUMAN_TOPO_DOM6	TOPO_DOM6	550	623	TM	0	3	1	0	2	Extracellular
267	ABCG5_HUMAN	ABCG5	Q9H222	ABCG5_HUMAN_TOPO_DOM7	TOPO_DOM7	645	651	TM	0	0	0	0	0	Cytoplasmic
268	ABCG8_HUMAN	ABCG8	Q9H221	ABCG8_HUMAN_TOPO_DOM1	TOPO_DOM1	1	416	TM	0	13	5	1	10	Cytoplasmic
269	ABCG8_HUMAN	ABCG8	Q9H221	ABCG8_HUMAN_TOPO_DOM2	TOPO_DOM2	438	447	TM	0	0	0	0	0	Extracellular
270	ABCG8_HUMAN	ABCG8	Q9H221	ABCG8_HUMAN_TOPO_DOM3	TOPO_DOM3	469	497	TM	0	0	0	0	0	Cytoplasmic
271	ABCG8_HUMAN	ABCG8	Q9H221	ABCG8_HUMAN_TOPO_DOM4	TOPO_DOM4	519	527	TM	0	0	0	0	0	Extracellular
272	ABCG8_HUMAN	ABCG8	Q9H221	ABCG8_HUMAN_TOPO_DOM5	TOPO_DOM5	549	555	TM	0	1	0	0	1	Cytoplasmic
273	ABCG8_HUMAN	ABCG8	Q9H221	ABCG8_HUMAN_TOPO_DOM6	TOPO_DOM6	577	639	TM	0	2	1	1	1	Extracellular
274	ABCG8_HUMAN	ABCG8	Q9H221	ABCG8_HUMAN_TOPO_DOM7	TOPO_DOM7	661	673	TM	0	0	0	0	0	Cytoplasmic
275	ABD12_HUMAN	ABHD12	Q8N2K0	ABD12_HUMAN_TOPO_DOM1	TOPO_DOM1	1	74	TM	0	0	0	0	0	Cytoplasmic
276	ABD12_HUMAN	ABHD12	Q8N2K0	ABD12_HUMAN_TOPO_DOM2	TOPO_DOM2	96	398	TM	0	8	4	3	2	Extracellular
277	ABHD2_HUMAN	ABHD2	P08910	ABHD2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	9	TM	0	0	0	0	0	Cytoplasmic
278	ABHD2_HUMAN	ABHD2	P08910	ABHD2_HUMAN_TOPO_DOM2	TOPO_DOM2	31	425	TM	0	6	0	0	6	Extracellular
279	ABHD6_HUMAN	ABHD6	Q9BV23	ABHD6_HUMAN_TOPO_DOM1	TOPO_DOM1	1	8	TM	0	0	0	0	0	Extracellular
280	ABHD6_HUMAN	ABHD6	Q9BV23	ABHD6_HUMAN_TOPO_DOM2	TOPO_DOM2	30	337	TM	0	0	0	0	0	Cytoplasmic
281	ABHGA_HUMAN	ABHD16A	O95870	ABHGA_HUMAN_TOPO_DOM1	TOPO_DOM1	114	558	TM	0	3	0	1	2	Cytoplasmic
282	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM1	TOPO_DOM1	1	74	TM	0	1	0	0	1	Cytoplasmic
283	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM2	TOPO_DOM2	96	113	TM	0	2	2	2	0	Extracellular
284	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM3	TOPO_DOM3	135	141	TM	0	0	0	0	0	Cytoplasmic
285	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM4	TOPO_DOM4	163	175	TM	0	0	0	0	0	Extracellular
286	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM5	TOPO_DOM5	197	217	TM	0	0	0	0	0	Cytoplasmic
287	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM6	TOPO_DOM6	239	256	TM	0	0	0	0	0	Extracellular
288	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM7	TOPO_DOM7	278	299	TM	0	0	0	0	0	Cytoplasmic
289	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM8	TOPO_DOM8	321	343	TM	0	0	0	0	0	Extracellular
290	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM9	TOPO_DOM9	365	378	TM	0	0	0	0	0	Cytoplasmic
291	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM10	TOPO_DOM10	399	404	TM	0	0	0	0	0	Extracellular
292	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM11	TOPO_DOM11	426	508	TM	0	0	0	0	0	Cytoplasmic
293	ACATN_HUMAN	SLC33A1	O00400	ACATN_HUMAN_TOPO_DOM12	TOPO_DOM12	530	549	TM	0	0	0	0	0	Extracellular
294	ACE2_HUMAN	ACE2	Q9BYF1	ACE2_HUMAN_TOPO_DOM1	TOPO_DOM1	18	740	TM	1	4	0	0	4	Extracellular
295	ACE2_HUMAN	ACE2	Q9BYF1	ACE2_HUMAN_TOPO_DOM2	TOPO_DOM2	762	805	TM	1	1	0	0	1	Cytoplasmic
296	ACER1_HUMAN	ACER1	Q8TDN7	ACER1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	27	TM	0	0	0	0	0	Lumenal
297	ACER1_HUMAN	ACER1	Q8TDN7	ACER1_HUMAN_TOPO_DOM2	TOPO_DOM2	49	57	TM	0	1	0	0	1	Cytoplasmic
298	ACER1_HUMAN	ACER1	Q8TDN7	ACER1_HUMAN_TOPO_DOM3	TOPO_DOM3	79	81	TM	0	0	0	0	0	Lumenal
299	ACER1_HUMAN	ACER1	Q8TDN7	ACER1_HUMAN_TOPO_DOM4	TOPO_DOM4	103	119	TM	0	0	0	0	0	Cytoplasmic
300	ACER1_HUMAN	ACER1	Q8TDN7	ACER1_HUMAN_TOPO_DOM5	TOPO_DOM5	138	138	TM	0	0	0	0	0	Lumenal
301	ACER1_HUMAN	ACER1	Q8TDN7	ACER1_HUMAN_TOPO_DOM6	TOPO_DOM6	160	176	TM	0	0	0	0	0	Cytoplasmic
302	ACER1_HUMAN	ACER1	Q8TDN7	ACER1_HUMAN_TOPO_DOM7	TOPO_DOM7	198	206	TM	0	0	0	0	0	Lumenal
303	ACER1_HUMAN	ACER1	Q8TDN7	ACER1_HUMAN_TOPO_DOM8	TOPO_DOM8	228	264	TM	0	0	0	0	0	Cytoplasmic
304	ACER2_HUMAN	ACER2	Q5QJU3	ACER2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	32	TM	0	0	0	0	0	Lumenal
305	ACER2_HUMAN	ACER2	Q5QJU3	ACER2_HUMAN_TOPO_DOM2	TOPO_DOM2	54	62	TM	0	1	0	0	1	Cytoplasmic
306	ACER2_HUMAN	ACER2	Q5QJU3	ACER2_HUMAN_TOPO_DOM3	TOPO_DOM3	84	86	TM	0	0	0	0	0	Lumenal
307	ACER2_HUMAN	ACER2	Q5QJU3	ACER2_HUMAN_TOPO_DOM4	TOPO_DOM4	108	124	TM	0	0	0	0	0	Cytoplasmic
308	ACER2_HUMAN	ACER2	Q5QJU3	ACER2_HUMAN_TOPO_DOM5	TOPO_DOM5	143	143	TM	0	0	0	0	0	Lumenal
309	ACER2_HUMAN	ACER2	Q5QJU3	ACER2_HUMAN_TOPO_DOM6	TOPO_DOM6	165	173	TM	0	0	0	0	0	Cytoplasmic
310	ACER2_HUMAN	ACER2	Q5QJU3	ACER2_HUMAN_TOPO_DOM7	TOPO_DOM7	195	211	TM	0	0	0	0	0	Lumenal
311	ACER2_HUMAN	ACER2	Q5QJU3	ACER2_HUMAN_TOPO_DOM8	TOPO_DOM8	233	275	TM	0	1	0	0	1	Cytoplasmic
312	ACER3_HUMAN	ACER3	Q9NUN7	ACER3_HUMAN_TOPO_DOM1	TOPO_DOM1	1	33	TM	0	1	1	1	0	Cytoplasmic
313	ACER3_HUMAN	ACER3	Q9NUN7	ACER3_HUMAN_TOPO_DOM2	TOPO_DOM2	56	61	TM	0	0	0	0	0	Lumenal
314	ACER3_HUMAN	ACER3	Q9NUN7	ACER3_HUMAN_TOPO_DOM3	TOPO_DOM3	83	87	TM	0	0	0	0	0	Cytoplasmic
315	ACER3_HUMAN	ACER3	Q9NUN7	ACER3_HUMAN_TOPO_DOM4	TOPO_DOM4	109	118	TM	0	0	0	0	0	Lumenal
316	ACER3_HUMAN	ACER3	Q9NUN7	ACER3_HUMAN_TOPO_DOM5	TOPO_DOM5	140	141	TM	0	0	0	0	0	Cytoplasmic
317	ACER3_HUMAN	ACER3	Q9NUN7	ACER3_HUMAN_TOPO_DOM6	TOPO_DOM6	163	173	TM	0	0	0	0	0	Lumenal
318	ACER3_HUMAN	ACER3	Q9NUN7	ACER3_HUMAN_TOPO_DOM7	TOPO_DOM7	195	215	TM	0	0	0	0	0	Cytoplasmic
319	ACER3_HUMAN	ACER3	Q9NUN7	ACER3_HUMAN_TOPO_DOM8	TOPO_DOM8	237	267	TM	0	0	0	0	0	Lumenal
320	ACE_HUMAN	ACE	P12821	ACE_HUMAN_TOPO_DOM1	TOPO_DOM1	30	1256	TM	1	24	0	4	20	Extracellular
321	ACE_HUMAN	ACE	P12821	ACE_HUMAN_TOPO_DOM2	TOPO_DOM2	1278	1306	TM	1	1	0	0	1	Cytoplasmic
322	ACH10_HUMAN	CHRNA10	Q9GZZ6	ACH10_HUMAN_TOPO_DOM1	TOPO_DOM1	25	237	TM	1	6	0	0	6	Extracellular
323	ACH10_HUMAN	CHRNA10	Q9GZZ6	ACH10_HUMAN_TOPO_DOM2	TOPO_DOM2	323	428	TM	1	0	0	0	0	Cytoplasmic
324	ACHA2_HUMAN	CHRNA2	Q15822	ACHA2_HUMAN_TOPO_DOM1	TOPO_DOM1	27	264	TM	1	3	0	0	3	Extracellular
325	ACHA2_HUMAN	CHRNA2	Q15822	ACHA2_HUMAN_TOPO_DOM2	TOPO_DOM2	353	502	TM	1	3	1	0	2	Cytoplasmic
326	ACHA3_HUMAN	CHRNA3	P32297	ACHA3_HUMAN_TOPO_DOM1	TOPO_DOM1	32	240	TM	1	3	0	0	3	Extracellular
327	ACHA3_HUMAN	CHRNA3	P32297	ACHA3_HUMAN_TOPO_DOM2	TOPO_DOM2	329	477	TM	1	1	0	0	1	Cytoplasmic
328	ACHA4_HUMAN	CHRNA4	P43681	ACHA4_HUMAN_TOPO_DOM1	TOPO_DOM1	29	242	TM	1	4	0	1	3	Extracellular
329	ACHA4_HUMAN	CHRNA4	P43681	ACHA4_HUMAN_TOPO_DOM2	TOPO_DOM2	331	600	TM	1	7	0	0	7	Cytoplasmic
330	ACHA5_HUMAN	CHRNA5	P30532	ACHA5_HUMAN_TOPO_DOM1	TOPO_DOM1	23	254	TM	1	1	0	0	1	Extracellular
331	ACHA5_HUMAN	CHRNA5	P30532	ACHA5_HUMAN_TOPO_DOM2	TOPO_DOM2	338	429	TM	1	3	0	0	3	Cytoplasmic
332	ACHA5_HUMAN	CHRNA5	P30532	ACHA5_HUMAN_TOPO_DOM3	TOPO_DOM3	452	468	TM	1	0	0	0	0	Extracellular
333	ACHA6_HUMAN	CHRNA6	Q15825	ACHA6_HUMAN_TOPO_DOM1	TOPO_DOM1	26	239	TM	1	4	0	0	4	Extracellular
334	ACHA6_HUMAN	CHRNA6	Q15825	ACHA6_HUMAN_TOPO_DOM2	TOPO_DOM2	328	465	TM	1	0	0	0	0	Cytoplasmic
335	ACHA7_HUMAN	CHRNA7	P36544	ACHA7_HUMAN_TOPO_DOM1	TOPO_DOM1	23	230	TM	1	0	0	0	0	Extracellular
336	ACHA7_HUMAN	CHRNA7	P36544	ACHA7_HUMAN_TOPO_DOM2	TOPO_DOM2	318	469	TM	1	3	0	0	3	Cytoplasmic
337	ACHA9_HUMAN	CHRNA9	Q9UGM1	ACHA9_HUMAN_TOPO_DOM1	TOPO_DOM1	26	237	TM	1	6	0	0	6	Extracellular
338	ACHA9_HUMAN	CHRNA9	Q9UGM1	ACHA9_HUMAN_TOPO_DOM2	TOPO_DOM2	324	457	TM	1	1	0	0	1	Cytoplasmic
339	ACHA_HUMAN	CHRNA1	P02708	ACHA_HUMAN_TOPO_DOM1	TOPO_DOM1	21	255	TM	1	16	4	7	5	Extracellular
340	ACHA_HUMAN	CHRNA1	P02708	ACHA_HUMAN_TOPO_DOM2	TOPO_DOM2	342	453	TM	1	6	0	2	4	Cytoplasmic
