ID	GENE	ACC	Name	TMD	Start	End	Position	TM protein	Signalp	Total_MUT	UniProt_MUT	ClinVar_MUT	COSMIC_MUT	Size	N_terminus	SignalP_TM	SignalP_noTM	Topfind	Highlight
ABCA1_HUMAN	ABCA1	O95477	ABCA1_HUMAN_TRANSMEM13	TRANSMEM13	1768	1788	1785	YES	0	54	32	13	21	5	Extracellular	0.318	0.369		NO
ABCA1_HUMAN	ABCA1	O95477	ABCA1_HUMAN_TRANSMEM14	TRANSMEM14	1802	1822	1817	YES	0	54	32	13	21	5	Extracellular	0.358	0.465		NO
ABCA1_HUMAN	ABCA1	O95477	ABCA1_HUMAN_TRANSMEM15	TRANSMEM15	1852	1872	1884	YES	0	54	32	13	21	5	Extracellular	0.184	0.377		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM2	TRANSMEM2	54	74	65	YES	0	16	0	0	16	5	Other	0.179	0.204		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM3	TRANSMEM3	699	719	723	YES	0	16	0	0	16	5	Other	0.28	0.39		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM4	TRANSMEM4	750	770	796	YES	0	16	0	0	16	5	Other	0.265	0.484		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM5	TRANSMEM5	782	802	796	YES	0	16	0	0	16	5	Other	0.179	0.542		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM6	TRANSMEM6	813	833	832	YES	0	16	0	0	16	5	Other	0.151	0.187		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM7	TRANSMEM7	857	877	908	YES	0	16	0	0	16	5	Other	0.161	0.219		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM8	TRANSMEM8	893	913	916	YES	0	16	0	0	16	5	Other	0.3	0.559		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM9	TRANSMEM9	1456	1476	1478	YES	0	16	0	0	16	5	Other	0.544	0.65		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM10	TRANSMEM10	1792	1812	1822	YES	0	16	0	0	16	5	Other	0.277	0.466		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM11	TRANSMEM11	1841	1861	1868	YES	0	16	0	0	16	5	Other	0.254	0.5		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM12	TRANSMEM12	1872	1892	1922	YES	0	16	0	0	16	5	Other	0.231	0.338		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM13	TRANSMEM13	1905	1925	1922	YES	0	16	0	0	16	5	Other	0.377	0.642		NO
ABCA2_HUMAN	ABCA2	Q9BZC7	ABCA2_HUMAN_TRANSMEM14	TRANSMEM14	1991	2011	2003	YES	0	16	0	0	16	5	Other	0.181	0.248		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM2	TRANSMEM2	261	283	280	YES	0	28	4	11	17	5	Other	0.515	0.663		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM3	TRANSMEM3	307	327	329	YES	0	28	4	11	17	5	Other	0.422	0.737		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM4	TRANSMEM4	344	364	360	YES	0	28	4	11	17	5	Other	0.379	0.633		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM5	TRANSMEM5	373	393	384	YES	0	28	4	11	17	5	Other	0.178	0.237		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM6	TRANSMEM6	405	425	419	YES	0	28	4	11	17	5	Other	0.276	0.272		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM7	TRANSMEM7	447	467	465	YES	0	28	4	11	17	5	Other	0.299	0.44		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM8	TRANSMEM8	925	945	943	YES	0	28	4	11	17	5	Other	0.357	0.426		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM9	TRANSMEM9	1100	1120	1128	YES	0	28	4	11	17	5	Other	0.47	0.615		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM10	TRANSMEM10	1144	1164	1172	YES	0	28	4	11	17	5	Other	0.233	0.482		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM11	TRANSMEM11	1183	1203	1210	YES	0	28	4	11	17	5	Other	0.147	0.553		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM12	TRANSMEM12	1213	1233	1236	YES	0	28	4	11	17	5	Other	0.272	0.369		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM13	TRANSMEM13	1245	1265	1263	YES	0	28	4	11	17	5	Other	0.254	0.214		NO
ABCA3_HUMAN	ABCA3	Q99758	ABCA3_HUMAN_TRANSMEM14	TRANSMEM14	1306	1326	1335	YES	0	28	4	11	17	5	Other	0.234	0.409		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM2	TRANSMEM2	647	667	671	YES	0	365	201	228	28	5	Extracellular	0.303	0.521		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM3	TRANSMEM3	700	720	723	YES	0	365	201	228	28	5	Extracellular	0.179	0.401		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM4	TRANSMEM4	731	751	762	YES	0	365	201	228	28	5	Extracellular	0.234	0.501		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM5	TRANSMEM5	760	780	780	YES	0	365	201	228	28	5	Extracellular	0.254	0.343		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM6	TRANSMEM6	836	856	855	YES	0	365	201	228	28	5	Extracellular	0.357	0.511		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM7	TRANSMEM7	1377	1397	1399	YES	0	365	201	228	28	5	Cytoplasmic	0.389	0.492		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM8	TRANSMEM8	1728	1748	1756	YES	0	365	201	228	28	5	Extracellular	0.197	0.307		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM9	TRANSMEM9	1760	1780	1785	YES	0	365	201	228	28	5	Extracellular	0.258	0.392		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM10	TRANSMEM10	1793	1813	1809	YES	0	365	201	228	28	5	Extracellular	0.188	0.195		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM11	TRANSMEM11	1832	1852	1860	YES	0	365	201	228	28	5	Extracellular	0.252	0.341		NO
ABCA4_HUMAN	ABCA4	P78363	ABCA4_HUMAN_TRANSMEM12	TRANSMEM12	1874	1894	1899	YES	0	365	201	228	28	5	Extracellular	0.177	0.289		NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM2	TRANSMEM2	220	240	238	YES	0	14	0	0	14	5	Other	0.27	0.601	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM3	TRANSMEM3	264	284	288	YES	0	14	0	0	14	5	Other	0.296	0.758	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM4	TRANSMEM4	297	317	314	YES	0	14	0	0	14	5	Other	0.196	0.47	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM5	TRANSMEM5	328	348	351	YES	0	14	0	0	14	5	Other	0.163	0.407	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM6	TRANSMEM6	355	375	373	YES	0	14	0	0	14	5	Other	0.302	0.352	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM7	TRANSMEM7	396	416	415	YES	0	14	0	0	14	5	Other	0.335	0.733	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM8	TRANSMEM8	866	886	890	YES	0	14	0	0	14	5	Other	0.249	0.431	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM9	TRANSMEM9	967	987	980	YES	0	14	0	0	14	5	Other	0.178	0.203	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM10	TRANSMEM10	1021	1041	1041	YES	0	14	0	0	14	5	Other	0.271	0.394	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM11	TRANSMEM11	1071	1091	1091	YES	0	14	0	0	14	5	Other	0.179	0.849	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM12	TRANSMEM12	1102	1122	1119	YES	0	14	0	0	14	5	Other	0.169	0.456	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM13	TRANSMEM13	1139	1159	1164	YES	0	14	0	0	14	5	Other	0.172	0.344	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM14	TRANSMEM14	1169	1189	1182	YES	0	14	0	0	14	5	Other	0.193	0.271	544	NO
ABCA5_HUMAN	ABCA5	Q8WWZ7	ABCA5_HUMAN_TRANSMEM15	TRANSMEM15	1207	1227	1234	YES	0	14	0	0	14	5	Other	0.212	0.312	544	NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM2	TRANSMEM2	222	242	238	YES	0	5	0	0	5	5	Other	0.521	0.697		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM3	TRANSMEM3	268	288	290	YES	0	5	0	0	5	5	Other	0.088	0.485		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM4	TRANSMEM4	297	317	344	YES	0	5	0	0	5	5	Other	0.144	0.683		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM5	TRANSMEM5	327	347	344	YES	0	5	0	0	5	5	Other	0.656	0.897		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM6	TRANSMEM6	355	375	415	YES	0	5	0	0	5	5	Other	0.192	0.223		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM7	TRANSMEM7	397	417	415	YES	0	5	0	0	5	5	Other	0.381	0.696		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM8	TRANSMEM8	854	874	872	YES	0	5	0	0	5	5	Other	0.245	0.407		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM9	TRANSMEM9	1007	1027	1035	YES	0	5	0	0	5	5	Other	0.284	0.499		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM10	TRANSMEM10	1062	1082	1085	YES	0	5	0	0	5	5	Other	0.125	0.533		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM11	TRANSMEM11	1094	1114	1107	YES	0	5	0	0	5	5	Other	0.15	0.369		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM12	TRANSMEM12	1127	1147	1146	YES	0	5	0	0	5	5	Other	0.21	0.387		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM13	TRANSMEM13	1150	1170	1170	YES	0	5	0	0	5	5	Other	0.194	0.329		NO
ABCA6_HUMAN	ABCA6	Q8N139	ABCA6_HUMAN_TRANSMEM14	TRANSMEM14	1194	1214	1217	YES	0	5	0	0	5	5	Other	0.219	0.308		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM2	TRANSMEM2	550	570	569	YES	0	13	1	0	12	5	Extracellular	0.499	0.619		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM3	TRANSMEM3	593	613	620	YES	0	13	1	0	12	5	Extracellular	0.274	0.402		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM4	TRANSMEM4	626	646	644	YES	0	13	1	0	12	5	Extracellular	0.354	0.538		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM5	TRANSMEM5	655	675	675	YES	0	13	1	0	12	5	Extracellular	0.32	0.502		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM6	TRANSMEM6	687	707	699	YES	0	13	1	0	12	5	Extracellular	0.221	0.261		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM7	TRANSMEM7	727	747	748	YES	0	13	1	0	12	5	Extracellular	0.303	0.414		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM8	TRANSMEM8	849	869	866	YES	0	13	1	0	12	5	Extracellular	0.299	0.282		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM9	TRANSMEM9	1243	1263	1258	YES	0	13	1	0	12	5	Extracellular	0.282	0.433		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM10	TRANSMEM10	1538	1558	1555	YES	0	13	1	0	12	5	Extracellular	0.279	0.361		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM11	TRANSMEM11	1584	1604	1612	YES	0	13	1	0	12	5	Extracellular	0.255	0.537		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM12	TRANSMEM12	1621	1641	1637	YES	0	13	1	0	12	5	Extracellular	0.218	0.317		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM13	TRANSMEM13	1649	1669	1666	YES	0	13	1	0	12	5	Extracellular	0.409	0.506		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM14	TRANSMEM14	1683	1703	1698	YES	0	13	1	0	12	5	Extracellular	0.3	0.394		NO
ABCA7_HUMAN	ABCA7	Q8IZY2	ABCA7_HUMAN_TRANSMEM15	TRANSMEM15	1729	1749	1758	YES	0	13	1	0	12	5	Extracellular	0.216	0.319		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM2	TRANSMEM2	220	240	286	YES	0	11	0	0	11	5	Other	0.145	0.242		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM3	TRANSMEM3	268	288	286	YES	0	11	0	0	11	5	Other	0.148	0.611		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM4	TRANSMEM4	299	319	318	YES	0	11	0	0	11	5	Other	0.194	0.688		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM5	TRANSMEM5	327	347	346	YES	0	11	0	0	11	5	Other	0.385	0.817		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM6	TRANSMEM6	359	379	375	YES	0	11	0	0	11	5	Other	0.435	0.522		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM7	TRANSMEM7	397	417	417	YES	0	11	0	0	11	5	Other	0.313	0.558		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM8	TRANSMEM8	824	844	842	YES	0	11	0	0	11	5	Other	0.349	0.453		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM9	TRANSMEM9	979	999	995	YES	0	11	0	0	11	5	Other	0.469	0.581		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM10	TRANSMEM10	1030	1050	1053	YES	0	11	0	0	11	5	Other	0.157	0.426		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM11	TRANSMEM11	1066	1086	1085	YES	0	11	0	0	11	5	Other	0.217	0.392		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM12	TRANSMEM12	1096	1116	1116	YES	0	11	0	0	11	5	Other	0.288	0.583		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM13	TRANSMEM13	1121	1141	1137	YES	0	11	0	0	11	5	Other	0.228	0.313		NO
ABCA8_HUMAN	ABCA8	O94911	ABCA8_HUMAN_TRANSMEM14	TRANSMEM14	1157	1177	1180	YES	0	11	0	0	11	5	Other	0.22	0.502		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM2	TRANSMEM2	221	243	241	YES	0	7	0	0	7	5	Other	0.157	0.336		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM3	TRANSMEM3	269	289	292	YES	0	7	0	0	7	5	Other	0.248	0.613		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM4	TRANSMEM4	300	320	319	YES	0	7	0	0	7	5	Other	0.158	0.671		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM5	TRANSMEM5	329	349	347	YES	0	7	0	0	7	5	Other	0.266	0.818		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM6	TRANSMEM6	354	374	376	YES	0	7	0	0	7	5	Other	0.455	0.586		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM7	TRANSMEM7	398	418	418	YES	0	7	0	0	7	5	Other	0.317	0.751		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM8	TRANSMEM8	864	884	882	YES	0	7	0	0	7	5	Other	0.36	0.445		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM9	TRANSMEM9	1026	1046	1043	YES	0	7	0	0	7	5	Other	0.177	0.231		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM10	TRANSMEM10	1065	1085	1094	YES	0	7	0	0	7	5	Other	0.203	0.372		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM11	TRANSMEM11	1108	1128	1155	YES	0	7	0	0	7	5	Other	0.159	0.405		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM12	TRANSMEM12	1136	1156	1155	YES	0	7	0	0	7	5	Other	0.41	0.631		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM13	TRANSMEM13	1163	1183	1180	YES	0	7	0	0	7	5	Other	0.235	0.307		NO
ABCA9_HUMAN	ABCA9	Q8IUA7	ABCA9_HUMAN_TRANSMEM14	TRANSMEM14	1200	1220	1223	YES	0	7	0	0	7	5	Other	0.189	0.476		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM1	TRANSMEM1	83	103	98	YES	0	3	0	0	3	5	Other	0.221	0.237		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM2	TRANSMEM2	135	155	153	YES	0	3	0	0	3	5	Other	0.243	0.324		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM3	TRANSMEM3	185	205	202	YES	0	3	0	0	3	5	Other	0.228	0.588		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM4	TRANSMEM4	210	230	236	YES	0	3	0	0	3	5	Other	0.158	0.437		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM5	TRANSMEM5	240	260	257	YES	0	3	0	0	3	5	Other	0.273	0.719		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM6	TRANSMEM6	264	284	282	YES	0	3	0	0	3	5	Other	0.475	0.525		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM7	TRANSMEM7	310	330	336	YES	0	3	0	0	3	5	Other	0.321	0.516		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM8	TRANSMEM8	774	794	792	YES	0	3	0	0	3	5	Other	0.356	0.554		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM9	TRANSMEM9	890	910	906	YES	0	3	0	0	3	5	Other	0.203	0.219		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM10	TRANSMEM10	926	946	949	YES	0	3	0	0	3	5	Other	0.233	0.322		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM11	TRANSMEM11	985	1005	1036	YES	0	3	0	0	3	5	Other	0.117	0.552		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM12	TRANSMEM12	1014	1034	1036	YES	0	3	0	0	3	5	Other	0.137	0.802		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM13	TRANSMEM13	1046	1066	1067	YES	0	3	0	0	3	5	Other	0.401	0.641		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM14	TRANSMEM14	1073	1093	1088	YES	0	3	0	0	3	5	Other	0.171	0.361		NO
ABCAA_HUMAN	ABCA10	Q8WWZ4	ABCAA_HUMAN_TRANSMEM15	TRANSMEM15	1113	1133	1136	YES	0	3	0	0	3	5	Other	0.208	0.312		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM2	TRANSMEM2	1065	1085	1084	YES	0	61	14	15	38	5	Other	0.228	0.532		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM3	TRANSMEM3	1112	1132	1145	YES	0	61	14	15	38	5	Other	0.148	0.572		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM4	TRANSMEM4	1145	1165	1161	YES	0	61	14	15	38	5	Other	0.158	0.239		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM5	TRANSMEM5	1174	1194	1197	YES	0	61	14	15	38	5	Other	0.169	0.369		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM6	TRANSMEM6	1200	1220	1220	YES	0	61	14	15	38	5	Other	0.41	0.462		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM7	TRANSMEM7	1250	1270	1269	YES	0	61	14	15	38	5	Other	0.196	0.588		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM8	TRANSMEM8	1747	1767	1764	YES	0	61	14	15	38	5	Other	0.508	0.604		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM9	TRANSMEM9	1979	1999	2003	YES	0	61	14	15	38	5	Other	0.4	0.67		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM10	TRANSMEM10	2035	2055	2055	YES	0	61	14	15	38	5	Other	0.166	0.307		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM11	TRANSMEM11	2072	2092	2090	YES	0	61	14	15	38	5	Other	0.184	0.411		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM12	TRANSMEM12	2103	2123	2119	YES	0	61	14	15	38	5	Other	0.234	0.275		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM13	TRANSMEM13	2187	2207	2197	YES	0	61	14	15	38	5	Other	0.206	0.24		NO
ABCAC_HUMAN	ABCA12	Q86UK0	ABCAC_HUMAN_TRANSMEM14	TRANSMEM14	2270	2290	2286	YES	0	61	14	15	38	5	Other	0.167	0.173		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM2	TRANSMEM2	3568	3588	3586	YES	0	29	0	0	29	5	Other	0.457	0.605		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM3	TRANSMEM3	3607	3627	3634	YES	0	29	0	0	29	5	Other	0.295	0.526		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM4	TRANSMEM4	3648	3668	3678	YES	0	29	0	0	29	5	Other	0.22	0.437		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM5	TRANSMEM5	3679	3699	3697	YES	0	29	0	0	29	5	Other	0.225	0.355		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM6	TRANSMEM6	3709	3729	3723	YES	0	29	0	0	29	5	Other	0.267	0.357		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM7	TRANSMEM7	3752	3772	3783	YES	0	29	0	0	29	5	Other	0.235	0.462		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM8	TRANSMEM8	4226	4246	4243	YES	0	29	0	0	29	5	Other	0.432	0.662		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM9	TRANSMEM9	4458	4478	4475	YES	0	29	0	0	29	5	Other	0.364	0.466		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM10	TRANSMEM10	4504	4524	4525	YES	0	29	0	0	29	5	Other	0.2	0.637		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM11	TRANSMEM11	4536	4556	4553	YES	0	29	0	0	29	5	Other	0.197	0.332		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM12	TRANSMEM12	4568	4588	4594	YES	0	29	0	0	29	5	Other	0.278	0.522		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM13	TRANSMEM13	4607	4627	4622	YES	0	29	0	0	29	5	Other	0.396	0.482		NO
ABCAD_HUMAN	ABCA13	Q86UQ4	ABCAD_HUMAN_TRANSMEM14	TRANSMEM14	4651	4671	4670	YES	0	29	0	0	29	5	Other	0.232	0.337		NO
ABCB5_HUMAN	ABCB5	Q2M3G0	ABCB5_HUMAN_TRANSMEM2	TRANSMEM2	110	130	134	YES	0	28	0	0	28	5	Other	0.182	0.411		NO
ABCB5_HUMAN	ABCB5	Q2M3G0	ABCB5_HUMAN_TRANSMEM3	TRANSMEM3	181	201	204	YES	0	28	0	0	28	5	Other	0.234	0.334		NO
